max,mean,min,cross_improvec,cross_worsenc,unique
32,209187364157380427776.000,4183747283147721216.000,26.183,14.400,28.900,18.000
33,7183920461.164,166347704.050,25.385,13.000,30.100,18.300
34,56973393279653.688,1139467865972.767,25.733,13.100,28.500,18.600
35,34786247.288,755801.126,25.747,14.100,28.300,17.600
36,6896892691.860,138292292.873,25.374,12.900,30.000,18.100
37,2895921.490,155450.693,25.211,13.800,29.500,17.200
38,24890939428042616.000,498936114005257.688,25.241,14.700,27.100,19.200
39,67505126.092,1350182.793,25.143,14.400,27.200,19.000
40,49484542.217,1037049.216,25.109,13.200,29.700,18.000
41,6875691.591,262638.277,25.067,13.700,30.200,18.000
42,175031828715.047,3500640823.816,24.807,14.100,28.200,20.100
43,347937047838712.875,6958740956829.044,24.590,14.100,28.100,19.800
44,18016365385.225,360482342.880,24.513,14.000,27.800,20.500
45,60526837.658,2182521.818,24.421,15.200,28.600,19.100
46,47625735013612024.000,952514700396751.750,24.293,12.400,30.800,20.300
47,180447882600504.906,3608957826274.519,24.372,13.300,30.200,20.700
48,9337501.314,266834.282,24.364,13.900,28.200,19.500
49,559424039221569.625,11188480788019.197,24.361,12.300,28.800,20.700
50,5061165530.860,101582079.041,24.001,12.600,29.000,19.300
51,31685507979624787968.000,633710159592826112.000,24.047,11.700,29.400,21.000
52,365516823658.173,7310466601.463,24.012,11.300,30.100,22.300
53,613498147761612390400.000,12269962955384860672.000,23.962,12.800,29.800,20.800
54,249861907886554368.000,4997238163332252.000,24.546,13.300,30.500,19.300
55,106344555691.431,2139670738.939,24.120,12.600,29.800,20.700
56,68647587.609,1833026.862,24.119,13.800,27.400,21.700
57,814505387810371141632.000,16290107756207429632.000,24.097,12.900,29.300,22.600
58,6641226048638360576.000,132824520973079376.000,23.690,13.600,29.000,23.800
59,2973041.097,59514.708,23.642,11.700,29.400,22.900
60,6010399745.266,120208072.464,23.701,12.300,29.800,23.200
61,101539049355.004,2030781060.588,23.711,11.500,30.000,22.900
62,838047509.038,16764387.673,23.899,11.500,29.200,24.300
63,3321694516838096896.000,66433890336762256.000,23.891,11.700,30.000,20.900
64,2691046002763613.000,53820920057536.922,23.597,11.200,31.000,20.900
65,1212861648044355223552.000,24257232960889266176.000,23.607,13.100,28.500,21.800
66,582712511590327040.000,11654269223796148.000,23.527,12.300,29.700,22.100
67,98272569657714.781,1965484059909.105,23.281,12.600,29.000,23.600
68,100531164639267061760.000,2010623292785420288.000,23.267,11.000,29.900,25.500
69,270219.754,9409.031,23.654,12.800,30.000,23.600
70,36153571620683528.000,723071432413867.750,23.646,11.700,29.300,24.000
71,39827088.625,796666.229,23.609,11.900,29.900,24.500
72,120182.588,2591.435,22.899,13.200,29.000,23.400
73,2061783432877.796,41235668841.924,22.752,11.500,29.800,23.700
74,34618.235,749.288,22.467,12.800,29.300,22.300
75,21801.281,535.099,22.432,11.300,30.500,24.300
76,93201.516,1969.256,22.342,11.500,31.500,22.300
77,3194986.649,63976.794,22.406,11.700,29.900,23.300
78,43715184.567,874507.192,22.184,12.500,30.000,23.500
79,192056124730310464.000,3853451322310147.000,21.902,11.900,30.200,21.800
80,19866658653.287,397335067.429,21.961,13.600,29.600,22.400
81,351314.462,7102.455,21.915,12.300,29.900,21.500
82,64905777197719.352,1298115556577.551,21.685,12.000,29.800,21.200
83,862008120991580226890760192.000,17240162419831604366016512.000,21.452,12.400,28.800,21.400
84,109677187759425437696.000,2193543755188512768.000,21.692,13.000,29.800,20.600
85,1356537244192249.500,27130744883988.145,21.653,11.400,29.200,22.500
86,11994615909.941,239894049.373,21.606,11.600,30.400,22.500
87,3839754509.510,76797564.340,21.793,10.300,31.200,22.700
88,85463136019934.922,1709262721249.407,21.735,11.900,28.700,22.200
89,4373131723423448064.000,87462634468469056.000,21.713,11.500,29.900,21.200
90,4926448544.810,98529075.173,21.744,11.800,29.400,22.400
91,1697798889.242,33957901.365,21.701,10.200,30.900,22.800
92,44045206.331,880990.697,21.509,12.500,30.500,21.700
93,101044949390551488.000,2020898987811122.750,21.491,11.900,31.000,21.800
94,1008045375594.599,20160909223.652,21.457,13.500,28.200,22.200
95,1493107914.498,29862241.735,21.415,12.100,29.000,20.500
96,3790403172.741,75811484.359,21.403,11.800,30.900,20.700
97,335377095.675,6707677.055,21.343,12.500,30.400,22.200
98,115968777946.937,2319377003.583,21.302,12.500,29.100,21.300
99,312767680246520086528.000,6255353604930401280.000,21.303,11.000,29.900,20.800
100,2929048709286107078761495436197888.000,58580974185722148060413372137472.000,21.304,11.000,31.900,20.300
101,369152404326987244427542528.000,7383048086539745489846272.000,21.157,13.500,28.200,19.500
102,62339304.540,1246906.801,21.151,13.200,26.800,21.000
103,19998.173,532.246,21.221,12.600,30.400,18.600
104,38551099.505,771147.148,21.228,13.200,29.900,19.100
105,60855323091570.648,1217106461904.375,21.203,11.400,29.900,18.600
106,2352619584.202,47052481.402,21.203,11.400,29.200,19.900
107,106750.123,2226.267,21.206,12.900,29.200,20.200
108,205633272739441577950216978432.000,4112665454788830855316897792.000,21.160,12.000,30.100,20.800
109,67242.213,1438.331,21.182,12.200,30.000,20.900
110,36764476201360.359,735289852887.245,21.146,11.800,30.800,20.500
111,33579979591876.055,671599592668.838,21.164,12.100,28.300,21.600
112,487999333995333681152.000,9759986679906672640.000,21.042,11.300,30.900,21.400
113,158744892462999232.000,3174897849272237.500,21.087,12.300,28.700,22.000
114,341264.542,6925.484,21.085,11.700,30.100,20.600
115,156940033496.688,3138800809.466,21.047,13.300,28.500,20.800
116,13405.969,307.167,21.033,12.300,29.200,22.900
117,72201652546098872320.000,1444033050921977600.000,21.043,9.600,32.500,20.000
118,54521690658403721216.000,1090433813168077824.000,21.047,11.800,29.200,20.500
119,142877766893682.531,2857555338019.990,21.052,13.300,29.000,20.600
120,1429250.838,28639.904,21.016,14.500,27.000,20.800
121,7794497729432092672.000,167159550481260864.000,21.030,11.300,30.200,20.300
122,1122665.804,22581.703,21.015,12.700,29.000,22.100
123,427851297684004.875,8557025953760.877,20.970,12.600,29.000,22.300
124,12642266.368,253027.991,20.748,11.800,31.100,20.000
125,159001329441543074873344.000,3180026588830861623296.000,20.680,12.100,30.600,20.500
126,49869.514,1086.810,20.685,12.000,29.900,19.000
127,1077.738,61.651,20.729,11.500,30.900,19.800
128,229675439.923,4593545.002,20.531,12.500,29.300,20.600
129,716769.634,15145.039,20.531,11.900,28.100,21.800
130,271966763276.040,5439335310.593,20.522,11.700,30.200,20.200
131,439187926322.900,8783758584.126,20.521,13.000,29.600,20.900
132,324952553.688,6499128.829,20.521,13.300,28.700,21.400
133,214440082422871.438,4300422660920.409,20.562,12.100,30.200,20.800
134,72210.679,1487.876,20.497,11.700,30.000,21.500
135,836211928502.495,16724238764.173,20.512,11.100,30.600,22.000
136,8526281478489236307968.000,170525629569784741888.000,20.423,12.500,28.700,22.700
137,573654416471.649,11473280141.221,20.388,11.600,30.100,23.000
138,113960196455933904.000,2279203929118847.500,20.469,12.400,29.100,22.300
139,1831538594.670,36630896.873,20.442,12.800,30.000,22.500
140,7279095874.405,145584919.039,20.453,11.800,29.900,23.500
141,15548.557,354.248,20.446,10.900,31.400,24.300
142,39016.267,1251.824,20.392,12.300,30.600,23.300
143,4766440160600130.000,95328803212225.859,20.348,12.100,29.700,23.500
144,1738113226402783.500,34762264533889.301,20.383,10.800,31.100,23.700
145,1786388414409163008.000,35727768288186068.000,20.372,12.200,29.200,22.600
146,274457519.608,5489766.118,20.370,11.200,30.300,23.900
147,1907897235.012,38158510.700,20.340,12.100,30.000,23.900
148,9562.020,225.939,20.338,12.300,29.700,23.400
149,2412909542.383,48258262.516,20.337,11.700,29.500,23.100
150,3091542244242.769,61830846538.381,20.367,12.500,28.600,22.600
151,990120819915024.375,19802416398388.746,20.361,11.900,29.700,21.600
152,330785988.095,6615806.045,20.361,12.100,30.600,22.000
153,2373254365428.847,47465087359.502,20.300,11.900,29.800,24.100
154,3854.107,140.157,20.284,11.600,30.400,22.700
155,393644.345,7989.669,20.251,12.700,30.100,23.200
156,32492110813070464.000,649842216261491.750,20.246,12.800,29.200,22.600
157,322593137710455869905042806520414208.000,6451862754209117213633415393312768.000,20.276,10.400,30.400,23.900
158,72942956256.612,1458859954.047,20.307,12.200,29.000,22.800
159,4813.523,136.496,20.307,11.500,29.200,23.200
160,191121368858565.344,3822427377249.275,20.277,13.300,28.800,23.000
161,9585628589331940261232640.000,191712571786638791802880.000,20.296,11.300,29.700,23.600
162,3028.385,130.053,20.293,12.900,29.200,21.600
163,126759.350,2615.843,20.256,12.100,29.800,22.300
164,17285105706041120.000,345702114121714.250,20.285,10.900,29.500,23.000
165,74883.844,3586.548,20.275,10.000,30.900,22.900
166,4147762798289297784963072.000,82955255965785958383616.000,20.234,11.400,29.900,20.800
167,157751566057172.438,3155031321449.483,20.297,11.200,31.000,22.000
168,26893146.160,538020.304,20.355,11.600,30.100,20.300
169,19053371561435.309,381067432834.547,20.207,10.200,30.900,21.200
170,36588245200.322,736860097.652,20.287,12.000,29.200,20.100
171,442186.291,8915.823,20.293,11.800,29.700,22.300
172,29011144187.581,580223010.073,20.262,10.600,29.500,21.600
173,1610.998,103.352,20.267,11.700,30.000,21.500
174,102118.655,2142.236,20.237,11.700,31.000,22.300
175,11297839989260873728.000,225956799785217536.000,20.224,11.800,29.400,21.500
176,1908080837331494144.000,38161623442041448.000,20.249,11.500,30.300,21.400
177,27468621835122.414,549372436742.989,20.237,11.900,29.600,20.600
178,24806690889551108.000,496133817791081.500,20.218,11.800,27.700,22.700
179,98808402.220,1976236.651,20.162,11.900,30.200,22.500
180,17006402077515776926941184.000,340128041550315530485760.000,20.210,11.300,29.200,23.400
181,28657.668,675.800,20.205,10.800,29.300,23.200
182,523541367.174,10530324.815,20.191,13.000,28.000,23.700
183,164771.426,3409.372,20.181,11.200,29.300,23.200
184,1674506584013.920,33490131722.585,20.121,11.500,30.900,22.500
185,582736.370,11723.530,20.180,10.300,31.300,23.600
186,117949.939,2391.828,20.190,10.300,31.000,22.900
187,140227163996.212,2804543800.015,20.186,9.800,31.100,24.600
188,21533.431,547.086,20.182,9.800,31.500,22.100
189,692802.998,14046.831,20.165,11.900,29.100,23.100
190,54206866322.196,1084137425.440,20.163,10.600,29.900,23.200
191,482800063219602305318912.000,9656001264392045854720.000,20.042,10.600,30.400,22.600
192,5936.741,173.915,20.051,11.400,29.600,23.400
193,429677255843128686649710477312.000,8593545116862574568623046656.000,20.050,11.100,31.100,23.600
194,578449967.722,15777337.967,20.165,9.100,30.900,23.700
195,4637896397242523648.000,92757927944996384.000,20.160,10.100,30.400,24.100
196,67094559798.830,1341892672.029,20.160,10.900,29.100,23.500
197,72824441.543,1814692.010,20.159,10.500,31.400,22.000
198,292022.057,6532.869,20.163,11.400,30.600,19.500
199,16059272470124527616.000,321185449402526720.000,20.111,12.600,28.400,20.100
200,66823566857.946,1336471444.247,20.086,12.300,28.400,21.800
201,13204589.228,264156.860,20.076,10.600,29.400,22.800
202,51297525861.653,1025954106.220,20.078,11.500,30.700,21.400
203,128504.080,2733.303,20.101,10.300,29.300,22.400
204,59862586.305,1197324.619,20.079,12.000,29.600,23.500
205,17360224410095.334,347204490490.569,20.056,9.400,31.200,23.300
206,99255518.424,1985187.334,20.008,10.700,31.000,21.800
207,379945495635288.875,7598915457889.709,20.008,10.400,30.800,21.300
208,1582677.373,31729.890,20.046,11.800,29.700,18.600
209,2468.472,123.041,20.028,12.300,27.700,19.500
210,3476404.426,70124.586,20.044,13.100,28.800,21.300
211,434084556.460,8688083.966,20.014,12.000,28.600,22.800
212,82871603868730934748512256.000,1657432077374618555383808.000,20.031,10.000,31.900,21.100
213,2771401562580958208.000,55428042213336528.000,20.027,11.200,29.400,23.300
214,1486.010,72.769,20.016,10.900,29.900,21.800
215,147755531720582.625,2955110634494.578,20.008,12.400,29.600,21.700
216,36410358.514,732698.662,20.019,10.400,30.300,20.900
217,20354310493.581,407086262.994,20.022,11.800,29.700,22.100
218,4350770371863803.000,87015407437319.766,19.988,10.800,29.900,22.200
219,29850648253732.426,597012965166.225,19.999,11.200,31.100,20.500
220,1468773064765000646656.000,29375461295301148672.000,19.982,10.900,30.200,20.600
221,1705.567,76.004,19.966,11.000,29.900,21.300
222,302653502995048192.000,6053070059901334.000,19.965,11.400,30.800,19.500
223,17307.130,449.091,19.970,11.200,29.900,22.700
224,3105640.631,63740.766,19.995,12.200,30.000,21.900
225,15754412.657,315236.578,19.993,12.500,28.900,20.400
226,74008361.177,1480218.537,20.001,11.200,30.200,22.000
227,42207007727342584.000,844140154546938.000,20.004,11.900,29.100,21.100
228,304666530620984841469952.000,6093330612419695738880.000,19.996,12.000,28.100,22.300
229,7427.432,208.378,20.000,12.500,29.200,21.800
230,2484.802,110.087,19.954,12.300,30.100,21.300
231,85322576.434,1706700.652,20.012,11.700,29.500,22.700
232,34340321915868015037652140032.000,686806438317360421699321856.000,20.018,12.000,29.100,23.800
233,104819937833064.844,2096398756696.469,20.017,11.000,30.100,24.000
234,1444172957.561,28883584.769,20.038,11.300,30.700,22.900
235,2903517.205,59398.954,20.029,12.000,28.500,24.800
236,190756348472325600.000,3815126969452692.000,20.050,10.100,31.400,23.300
237,1345291786461.350,26905835780.384,20.051,12.800,29.700,22.800
238,360711227790.565,7214224587.816,19.958,11.500,29.700,21.400
239,107712.013,2253.814,20.022,11.900,30.100,20.600
240,12961138033827.855,259222760736.083,19.997,12.300,30.000,22.200
241,78194672842263.109,1563893456947.024,19.965,12.900,30.100,22.300
242,3881420917635.602,77628418401.887,19.976,13.500,30.200,21.800
243,1119368086376548736.000,22387361727531032.000,19.974,11.000,30.300,22.400
244,122414940439.239,2448298907.094,19.967,12.800,28.400,21.900
245,234471.982,4741.034,19.966,12.400,30.100,22.300
246,129490458.266,2589886.776,19.967,12.400,29.500,22.300
247,1649567778610.046,36924062945.204,19.962,9.900,31.700,21.700
248,1102.353,67.342,19.970,11.100,30.200,22.700
249,1000450.137,20518.151,19.960,12.000,29.100,21.400
250,1886.722,82.775,19.948,9.800,30.300,22.000
251,4065992862.717,81319921.611,19.932,12.400,29.100,21.800
252,2713233023000216.500,108529009277904.703,19.859,11.100,30.800,20.500
253,14996241.995,299979.198,19.850,11.300,28.600,20.600
254,41064946.196,821336.845,19.839,10.400,29.300,20.400
255,308283.293,6230.946,19.814,11.800,28.900,20.900
256,9034.133,246.152,19.861,12.300,30.000,21.100
257,397872.476,8199.430,19.856,11.200,30.200,22.800
258,22134568630039.449,442691373654.594,19.792,9.500,31.500,22.800
259,557431.280,11212.985,19.752,10.300,30.300,23.100
260,1813526.870,36311.308,19.741,10.500,30.400,24.200
261,78177719457841.953,1563554389203.497,19.791,9.700,29.500,24.400
262,12816419642331260.000,256328392846657.688,19.790,11.700,29.000,23.100
263,43240721.858,865265.599,19.759,9.500,32.000,22.800
264,1022843377.284,20456916.043,19.790,11.400,29.400,21.400
265,99183851900220.469,1983677038480.612,19.772,11.700,29.500,21.500
266,297483.009,5994.326,19.725,12.300,29.100,21.700
267,488758153898.392,9775163213.197,19.651,12.300,30.500,22.300
268,284556922765318560.000,11382343724248498.000,19.730,11.000,29.500,21.700
269,219958.573,4439.537,19.718,13.300,29.200,22.400
270,1328958239.967,26579246.948,19.697,11.500,30.000,23.300
271,144793266061376536576.000,2895865321227531264.000,19.616,10.700,30.200,22.800
272,7121440822.395,142429051.574,19.639,11.200,28.900,21.800
273,90130193922.177,1802603973.390,19.618,11.400,29.800,22.500
274,9540772.879,190945.098,19.627,9.800,30.600,24.000
275,1124292500613.371,22485850141.328,19.613,11.100,30.700,21.700
276,49239.676,1025.976,19.604,9.900,30.100,24.000
277,91573.480,1896.302,19.530,11.000,29.800,23.200
278,3798645.741,76027.517,19.515,11.100,29.400,23.300
279,1027229885.496,20544646.646,19.542,11.000,30.300,23.000
280,5714302.156,114415.931,19.504,10.000,31.200,23.400
281,1263333714.755,25266732.815,19.488,11.500,29.200,22.900
282,82576183306062864.000,1651523666121992.500,19.471,12.100,30.600,23.000
283,18281102071627260.000,365622041432605.125,19.517,10.200,30.900,21.700
284,2066323557594782.500,41326471152010.531,19.432,12.000,29.400,22.900
285,5622.402,186.039,19.452,10.700,31.200,19.500
286,400284520074342784.000,8005690401499800.000,19.491,11.000,30.000,22.000
287,22221103.161,444469.187,19.427,11.200,30.200,22.700
288,3639670.923,73982.140,19.415,10.900,29.600,22.100
289,115515705996988383676394897408.000,2310314119939768047361851392.000,19.368,11.600,30.300,22.000
290,6450943148745.464,129057191504.058,19.377,10.300,31.400,21.900
291,71466372661456.891,1429327453423.866,19.376,11.500,30.600,24.100
292,9647359956583.781,192947199226.647,19.371,12.000,29.100,22.400
293,93883.209,5661.266,19.371,11.900,30.000,23.400
294,38203.221,794.062,19.357,10.900,30.900,23.200
295,31517970416431884.000,630359408328702.375,19.356,10.100,30.800,20.300
296,128914056398854.375,2578281128031.082,19.373,12.500,28.800,21.500
297,537842.809,10832.454,19.374,11.500,29.900,21.200
298,10745016286932277248.000,214900325743967072.000,19.375,11.000,29.400,24.300
299,63744417.668,1274961.725,19.370,12.000,29.600,24.300
300,4185932578943740674048.000,83718651578874822656.000,19.385,12.400,28.700,24.200
301,385750735538.505,7715014744.358,19.377,9.700,32.700,22.300
302,593433024921444.250,11868660498473.900,19.367,10.700,30.200,21.200
303,152190913591038246912.000,3043818271820766720.000,19.339,11.900,29.500,22.600
304,3522.646,100.925,19.358,11.600,30.100,22.900
305,4709.996,136.547,19.356,11.000,28.300,23.500
306,355584251474.630,7111685085.297,19.365,12.000,28.700,23.000
307,110307.656,3724.585,19.330,11.800,30.100,22.100
308,482059.228,9681.620,19.312,10.800,28.700,23.900
309,89167396384995.891,1783347929021.408,19.312,10.100,30.200,24.900
310,381310.526,7680.078,19.283,11.400,30.000,24.200
311,26164.675,593.021,19.283,11.200,31.200,21.800
312,14526128478.007,290522619.761,19.309,11.000,29.900,21.000
313,63230.573,1318.925,19.321,10.000,29.600,22.100
314,147745702079.585,2954914105.959,19.311,10.900,29.900,21.900
315,30721621569.828,614544594.838,19.305,11.500,30.000,22.400
316,1123497.319,22562.473,19.297,12.300,28.500,22.000
317,10000580417.519,200011640.901,19.310,11.300,29.700,22.400
318,224310366658270.469,4486207333229.716,19.291,11.800,30.500,21.800
319,105841879273127.969,2116837585515.423,19.303,11.200,29.600,21.900
320,344595062.625,7000165.521,19.310,12.500,27.800,22.400
321,1343.573,84.269,19.338,12.100,28.200,23.800
322,5710211218492063.000,114204224369901.203,19.341,10.300,29.200,23.900
323,890.321,51.065,19.350,11.900,29.300,22.900
324,35131952884107.793,702639057764.360,19.313,11.200,29.600,22.700
325,4481.689,187.050,19.314,11.300,30.000,22.900
326,402504011828659776.000,8050080236573288.000,19.314,12.000,29.100,26.000
327,2344999.449,46965.459,19.314,10.000,30.300,25.300
328,548157.640,10999.597,19.326,11.500,29.900,23.600
329,122256.246,2515.983,19.310,11.500,29.500,23.700
330,288561969523757.312,5771239390546.668,19.316,10.800,30.100,24.500
331,1565757319.599,31315179.647,19.309,10.200,29.400,25.700
332,209816770352989.531,4196335407122.034,19.290,11.200,31.100,21.900
333,267785882810902.562,5355717656290.323,19.321,10.400,30.100,25.000
334,32220039189.561,644414751.193,19.141,10.100,30.900,24.200
335,76137482968664096.000,1522749659373324.250,19.296,10.700,30.700,22.500
336,147670.846,3024.237,19.262,11.300,31.500,23.200
337,18962948372570857708290209480704.000,379258967458398245872686071808.000,19.262,9.900,30.200,25.200
338,161310615244560832.000,3226212304891272.000,19.273,9.300,30.500,25.400
339,12015.895,308.850,19.222,10.100,31.800,22.400
340,164361505348.500,3287230152.225,19.262,11.300,28.100,24.200
341,5076591084.525,101537885.493,19.240,11.100,29.800,23.100
342,68266.501,1418.628,19.240,11.400,29.900,22.800
343,3643.536,119.024,19.226,12.700,27.000,21.700
344,2977.998,113.185,19.226,11.100,29.600,22.100
345,2461772761.256,49235525.804,19.217,12.000,30.300,23.100
346,117167134988.622,2343342744.838,19.167,11.500,29.700,23.200
347,3219798688341339.500,64395973766879.250,19.168,11.300,29.400,22.500
348,6193599.518,123989.729,19.189,11.000,30.200,21.800
349,41451727299.458,829034600.260,19.204,12.800,27.700,23.400
350,1258199878.634,25164031.945,19.184,12.200,29.200,23.900
351,58523.670,1205.854,19.188,13.700,28.400,22.900
352,34735500877.438,694710075.431,19.180,11.100,29.800,25.000
353,101259982673696928.000,2025199653710582.750,19.168,12.800,28.300,23.300
354,13587408639972476.000,271748176642055.438,19.182,10.900,30.400,21.300
355,1266533371.341,25368423.955,19.192,11.900,28.200,21.700
356,27895.604,611.005,19.197,10.100,29.000,23.100
357,456370.853,9265.424,19.196,11.300,29.300,22.800
358,18085993533687.469,361719870706.600,19.184,9.900,32.300,22.500
359,3942603035851123.000,78852060718488.297,19.182,10.500,29.600,24.600
360,44362785608.618,887255754.752,19.156,11.700,30.200,21.700
361,147996.452,3733.105,19.176,8.900,31.300,22.800
362,5609637473961197704558149632.000,112192749479223971958226944.000,19.156,9.700,31.200,21.800
363,2502167851.184,50046182.435,19.170,11.300,29.900,24.300
364,42165055365768.992,843484407417.771,19.173,10.700,29.500,23.100
365,18011.877,404.166,19.127,11.800,29.800,22.200
366,114991.380,2387.577,19.144,8.900,31.300,24.100
367,677393.754,13639.806,19.127,10.200,31.300,23.700
368,1624303156600227.250,32486063132120.195,19.144,10.000,30.700,24.900
369,2148057028.287,42970139.901,19.149,9.900,31.300,24.500
370,35861.481,816.168,19.115,9.900,30.900,24.000
371,68939869611855.203,1378797392284.017,19.110,9.700,30.700,23.400
372,16237991391192.191,324759827909.255,19.109,10.800,30.700,23.500
373,189795439.197,3795990.154,19.122,9.800,30.400,23.800
374,3679.881,153.212,19.130,10.300,28.700,24.600
375,4648224.820,131291.155,19.146,9.100,30.800,23.000
376,130767156862112022528.000,2615343155927918080.000,19.080,10.300,31.200,23.300
377,754475019896.521,15089500466.425,19.105,8.400,31.700,24.600
378,1981843830057167.250,39636876618167.578,19.105,10.300,31.100,25.200
379,20015477147519944.000,400309542950456.438,19.160,8.900,32.000,23.400
380,348191647911057.562,6963832958316.838,19.152,10.400,30.800,22.900
381,67089517456718192640.000,1341790349134363904.000,19.176,9.900,32.300,21.700
382,122298047955573936.000,2445960959512233.500,19.177,12.100,30.300,20.900
383,129259102135.909,2585182196.615,19.159,12.100,29.800,20.900
384,674.484,49.750,19.177,10.900,30.700,22.800
385,7445228886935165.000,148904577738776.469,19.188,10.800,29.900,23.600
386,186769990140769376.000,3735399802815444.000,19.163,10.400,29.500,23.800
387,2878099.344,57624.373,19.152,10.100,29.800,26.000
388,442075046.076,8841916.757,19.069,10.700,29.500,22.500
389,5494342854895631360.000,109886857097912672.000,19.069,9.400,29.600,22.300
390,590906522983637843968.000,11818130459943931904.000,19.069,11.700,28.600,22.500
391,304970082461143.500,6099742128961.109,19.050,12.100,28.700,23.100
392,29881513444.995,597630308.150,19.066,11.400,29.900,24.200
393,30366.508,656.214,19.143,10.500,29.500,24.600
394,566049600594027904.000,11320992011880654.000,19.136,11.100,30.700,24.700
395,54340297347251.219,1200292455307.481,19.145,9.400,30.900,25.500
396,62206222864.235,1244150651.586,19.227,9.800,31.600,24.200
397,28614909553655840.000,572298191073147.250,19.226,10.100,30.700,24.000
398,13723470399.951,274469471.218,19.231,9.500,31.900,24.200
399,1023816015.982,20476353.268,19.231,7.700,32.000,24.200
400,88776.097,1820.085,19.231,9.400,32.200,24.500
401,54552352977.041,1091047104.963,19.231,9.900,29.200,23.700
402,4347833378.728,86956726.361,19.228,11.100,30.000,24.700
403,50792047055994116636672.000,1015840942984777039872.000,19.230,11.200,30.000,24.300
404,5384070.046,107746.053,19.229,9.100,30.500,26.000
405,1061.518,59.609,19.244,9.500,31.100,25.000
406,1143531236428671.500,22870624734532.113,19.195,12.700,29.300,24.200
407,3741604.477,74892.213,19.186,11.300,30.200,24.500
408,16043946985579.645,320882493053.518,19.231,9.600,31.400,24.400
409,41715464528345.523,834309290763.655,19.251,11.900,28.200,24.000
410,1141559575236779704320.000,22831191504735600640.000,19.248,10.500,31.000,23.400
411,56371383664460.914,1127427709209.394,19.217,11.500,30.100,24.400
412,1043.732,56.266,19.216,9.900,31.300,23.900
413,95120770291116.500,1902415405860.410,19.215,10.100,29.800,25.900
414,1378841.323,27640.343,19.237,9.100,30.400,23.600
415,544226.225,10961.820,19.237,10.900,30.200,22.500
416,3546061081.764,70921306.515,19.236,10.500,29.900,23.200
417,2661535.092,53277.070,19.236,12.100,29.900,24.000
418,85755626282110590910464.000,1715112525642212048896.000,19.228,11.300,29.800,24.300
419,552797277.266,11056023.483,19.222,9.600,30.800,24.700
420,423458101283458.750,8469162025750.258,19.221,10.100,29.700,25.400
421,196182428644.967,3923648627.178,19.205,11.000,30.000,25.800
422,6657153010891192532992.000,133143060217823854592.000,19.206,10.800,29.900,25.100
423,5196492.409,103981.549,19.206,10.200,30.900,24.300
424,1842686.709,38397.684,19.206,11.500,30.400,25.200
425,3172.014,120.674,19.204,10.200,30.900,24.100
426,552496.604,11384.388,19.203,10.500,30.000,25.300
427,3430122560.286,68602505.949,19.184,9.300,31.800,23.600
428,1054109180520.261,23774555133.869,19.185,10.700,29.900,22.400
429,121897.208,2500.375,19.217,9.800,30.700,23.500
430,232303.347,4691.288,19.236,10.800,31.800,23.400
431,2933.721,90.987,19.170,10.400,29.900,25.200
432,25587022.815,511808.331,19.234,9.400,30.500,24.300
433,31157747126742592.000,623154942534914.250,19.220,9.700,33.800,23.800
434,82661794530.888,1653235985.032,19.222,9.200,32.700,25.100
435,8434037844.604,168680821.886,19.222,11.300,30.700,24.000
