max,mean,min,cross_improvec,cross_worsenc,unique
151,4571632.377,12049.528,3.516,111.500,301.367,242.733
152,308072109.250,616220.191,3.505,110.867,300.967,242.100
153,1473885.838,3022.847,3.500,110.900,301.233,247.267
154,126163.817,273.843,3.502,109.567,301.967,246.067
155,1467481.398,2959.039,3.483,110.067,302.667,241.500
156,125623258.130,251281.344,3.472,110.133,302.733,245.533
157,1585236.709,3214.602,3.492,111.067,300.500,245.133
158,165444.744,436.560,3.460,112.500,301.800,243.867
159,353730727.633,707496.094,3.461,108.700,303.500,243.333
160,54412705183.216,108825501.695,3.461,111.767,300.467,242.600
161,20721234.558,41653.904,3.470,109.100,304.767,239.867
162,2145080581.646,4290370.483,3.486,109.833,301.167,238.533
163,1378608.879,2794.464,3.486,112.100,298.367,239.933
164,46517574.708,93083.715,3.504,111.333,301.400,244.667
165,3059449.784,6153.099,3.513,107.100,303.600,243.633
166,129717.283,308.127,3.471,110.600,300.600,243.333
167,13090898.172,26662.482,3.473,106.600,303.433,244.933
168,3642893373.673,7286326.633,3.470,108.600,303.267,242.300
169,8031510.105,16092.088,3.462,110.267,302.367,243.733
170,395091240.416,790226.772,3.444,109.133,303.000,242.167
171,623729.795,1346.601,3.463,108.267,302.367,240.400
172,4286638.662,8604.830,3.446,110.600,299.500,241.500
173,5169420.681,10363.752,3.437,109.100,300.633,241.100
174,1323981.127,2675.399,3.447,108.433,303.200,240.067
175,29191357.646,58541.691,3.417,109.133,304.033,236.000
176,4578306.857,9707.068,3.450,107.567,300.700,240.333
177,17599271.069,35236.030,3.419,108.900,304.367,240.733
178,3913353.658,7894.315,3.412,109.500,304.700,237.267
179,1562422093.789,3128491.582,3.421,107.967,302.367,239.333
180,30776753.277,61634.650,3.362,107.867,303.433,237.633
181,3950206.537,7930.803,3.362,110.033,302.067,235.567
182,3085135.341,7073.011,3.356,109.267,299.033,238.700
183,42617399184.410,85234849.744,3.375,109.200,301.233,236.700
184,3147085.593,6423.565,3.356,105.667,304.333,233.833
185,7057435.449,14151.053,3.373,108.733,304.833,235.933
186,1500792.735,3036.538,3.353,109.967,299.700,237.867
187,563595.467,1183.094,3.325,106.567,304.667,234.367
188,2382058557.703,4764160.658,3.355,108.033,301.533,233.767
189,93228.502,235.710,3.334,107.033,304.833,233.367
190,574714172.943,1149514.296,3.336,112.100,298.767,232.867
191,4333907606.628,8667859.511,3.344,108.033,300.300,231.300
192,16354872794.622,32709780.301,3.286,109.133,300.967,231.133
193,120394912.777,241281.481,3.297,109.800,302.400,230.400
194,7030153.028,14353.215,3.314,109.167,301.800,231.700
195,560093498.499,1120502.961,3.322,108.600,302.400,235.267
196,17608428521.958,35216983.089,3.266,107.133,303.133,235.133
197,57970376098.929,115941447.162,3.293,108.000,304.100,236.633
198,78456267.533,156946.249,3.265,104.133,305.167,236.200
199,25724034.326,52101.686,3.287,106.700,302.167,234.500
200,698465211.357,1398579.558,3.253,101.633,303.667,232.233
201,148637137032.891,297274325.220,3.237,105.500,303.633,231.967
202,12696394.206,25469.671,3.176,109.800,297.300,235.900
203,23170287.854,46377.330,3.173,107.533,303.467,233.633
204,4871922.711,12516.938,3.182,107.567,300.167,236.133
205,12784602.174,25617.499,3.193,110.067,301.300,232.867
206,2549047.649,5141.655,3.217,104.033,308.600,230.767
207,4185184.339,8500.542,3.190,106.033,302.333,235.533
208,1764232.365,3609.350,3.198,108.000,299.367,237.533
209,19904621.527,39889.273,3.205,104.833,303.933,235.500
210,1233298089.585,2466685.507,3.173,105.333,301.700,237.500
211,148740723.048,297548.598,3.205,104.067,302.633,230.400
212,2890506402.907,5782275.462,3.217,106.667,302.633,234.333
213,100974416.666,202120.767,3.208,102.833,302.600,232.667
214,11696411.862,26420.904,3.215,104.500,302.967,234.900
215,48629921.689,108463.214,3.186,103.333,303.533,235.967
216,5832673.813,11776.269,3.210,102.533,302.200,230.933
217,944564115.381,1889208.204,3.187,107.033,299.800,232.000
218,3833615.019,7729.547,3.197,103.167,301.233,234.433
219,38436436.299,77157.413,3.173,104.367,298.367,231.000
220,471657215.679,943385.640,3.159,104.567,300.200,230.800
221,27677931.838,55425.998,3.159,105.400,300.433,231.033
222,20744670654.033,41506615.601,3.157,101.933,299.767,231.100
223,1189659.121,2886.264,3.175,102.467,302.100,227.967
224,43840122705.381,87680643.542,3.169,103.367,299.967,228.033
225,27110838.110,60993.451,3.145,103.233,297.900,229.100
226,4310459565.109,8620968.090,3.148,105.633,300.133,229.433
227,527869836.124,1057061.174,3.151,103.167,299.433,230.433
228,273850841.314,547889.078,3.181,104.000,298.767,224.800
229,377378687.201,760068.638,3.167,105.267,302.267,225.833
230,133810017.387,270184.233,3.157,107.367,293.833,228.367
231,54435618.784,108958.498,3.160,102.533,298.267,228.667
232,197900523.298,396764.319,3.160,105.033,297.900,227.600
233,31719135.634,64280.572,3.158,106.067,296.700,224.367
234,83748771.655,167619.843,3.143,104.133,298.200,226.300
235,13204827.610,26487.041,3.111,104.167,299.433,224.400
236,2938496.000,6591.775,3.113,102.367,299.000,226.433
237,14944872.408,31118.048,3.115,104.267,297.700,227.133
238,201853502657.402,403707377.529,3.132,99.500,302.433,222.500
239,8167491.714,18380.679,3.090,102.133,299.667,226.000
240,90397236.079,180862.271,3.099,104.767,297.833,225.267
241,19772555.382,40620.897,3.096,106.167,296.333,226.167
242,2997488.805,6053.433,3.094,104.767,299.533,225.367
243,3059791.698,6150.286,3.118,103.900,298.233,226.233
244,4082462.495,8216.129,3.108,102.867,300.200,226.200
245,70932621.209,142016.106,3.083,102.667,296.833,227.900
246,3227759843.340,6455722.635,3.072,102.400,298.600,227.867
247,1059538494.330,2119525.569,3.055,103.700,297.467,226.400
248,3092198.323,6403.150,3.075,104.367,299.233,225.167
249,111306123226.555,222612326.820,3.079,102.000,300.500,221.967
250,7542050.542,22248.993,3.076,101.633,302.500,223.600
251,65157258.118,130455.550,3.058,103.100,297.867,225.667
252,7094981.020,14283.848,3.036,105.900,297.600,223.600
253,5161998.858,10794.307,3.024,103.300,299.200,222.000
254,544447713.901,1089016.962,3.034,103.633,295.667,222.833
255,270976939.339,542035.324,3.046,103.400,300.233,223.567
256,1911930051.249,3824687.612,3.042,99.533,297.833,223.967
257,57944982.601,118921.269,3.043,103.033,296.233,225.100
258,1543498.738,3180.640,3.063,98.967,302.733,221.667
259,109572769.443,219488.967,3.058,105.867,300.067,220.467
260,3676390725864773632.000,7352781451729749.000,3.053,103.300,298.767,222.500
261,1394855.140,2885.590,3.048,102.567,299.867,225.400
262,4037667688.804,8102943.447,3.042,102.967,298.967,225.200
263,157471592331.354,314943370.108,3.043,100.800,302.167,220.500
264,22262447.673,45558.620,3.037,102.667,301.733,220.267
265,12178702080.243,24357552.303,3.044,104.400,298.167,222.300
266,1103979.980,2904.265,3.054,101.567,301.233,223.267
267,49136682.758,98358.192,3.049,103.800,295.933,225.800
268,2231246.042,4554.312,3.053,104.300,298.733,222.800
269,76592876.920,153556.702,3.035,104.233,296.233,227.600
270,95443812.084,191893.165,3.029,100.833,300.367,227.067
271,4766521.912,9607.127,3.026,103.067,302.200,222.800
272,98372659.153,201213.210,3.032,107.067,293.667,221.200
273,12730526.341,25509.398,3.044,104.433,298.567,220.100
274,10955556.490,21968.671,3.022,105.367,296.567,220.533
275,1861610.299,3842.868,3.012,105.833,297.167,220.400
276,1158694.503,2410.756,3.017,102.733,298.133,219.800
277,239991753.198,480972.375,3.016,101.900,296.833,219.000
278,660842239.795,1553030.467,3.006,103.533,297.800,216.133
279,7898436.411,17409.322,3.041,102.767,297.300,220.067
280,2512565.380,6303.774,3.041,100.700,298.767,218.733
281,215690303.890,431551.683,3.040,101.833,298.667,219.567
282,2733160.680,6953.735,3.048,105.500,295.400,218.667
283,72875882.266,146759.996,3.046,103.867,297.500,220.600
284,3661623774.199,7325640.762,3.046,101.400,300.433,219.533
285,1528825.573,3154.396,3.019,102.233,298.033,219.567
286,40471042.328,84732.653,3.004,104.367,295.767,215.600
287,62169095.701,124425.711,3.021,101.100,295.200,221.767
288,100414894.605,200974.267,3.016,103.700,295.667,217.533
289,233987587745.717,467982657.264,3.005,103.867,295.633,219.433
290,1466680.161,3914.338,3.004,105.000,297.433,217.233
291,35466498.716,71089.102,3.008,107.367,296.433,215.933
292,2828065.213,5768.263,3.015,106.467,297.700,211.633
293,8424714.296,17462.595,3.015,107.533,295.800,214.533
294,17992428.010,36371.748,3.035,105.133,297.567,212.700
295,2086738.230,4483.434,3.032,103.833,296.967,214.800
296,1909438570.326,3819100.165,3.007,105.633,294.233,219.167
297,1311099.895,2743.208,2.998,102.600,296.600,215.300
298,427542352.538,855224.508,2.989,103.467,297.700,214.733
299,12773614540.116,25547308.471,2.989,103.833,295.933,216.300
300,4517963.801,9158.961,3.006,106.167,297.233,213.200
301,46204406544.949,92419073.680,2.996,106.267,294.367,217.400
302,214792646.368,429927.014,2.994,106.933,294.033,221.333
303,85370474.163,170914.934,3.013,104.433,298.700,218.900
304,2696131.228,5475.498,3.013,100.100,297.200,217.800
305,902185.096,1870.086,3.010,101.267,297.833,219.333
306,62686150.125,128179.870,2.989,99.400,299.700,218.833
307,4292576.443,9924.588,2.973,101.333,298.233,221.467
308,683480224.325,1367576.377,2.969,99.767,300.567,222.400
309,50697669.160,101445.692,3.007,102.267,298.800,222.833
310,2840964.176,5844.248,3.028,101.433,298.900,223.033
311,89500500.339,179284.786,3.012,100.267,300.067,225.100
312,14877240.252,30971.696,3.022,104.067,298.267,224.867
313,11014975.157,28588.168,2.995,98.567,298.800,223.300
314,3514201.345,11720.672,3.016,102.500,297.300,220.300
315,26193611.380,53513.035,3.037,101.300,297.767,222.933
316,46644418.912,94316.822,3.020,101.267,299.200,220.967
317,85879198.743,172747.216,3.023,101.133,296.767,222.567
318,12007935.581,25079.766,3.026,98.933,302.467,221.233
319,3016415.262,6161.626,3.025,98.033,301.533,219.267
320,329731.001,957.305,3.020,98.500,299.000,221.300
321,1912474.335,3888.860,3.005,102.167,298.567,221.133
322,17573603609.015,35147448.770,3.020,102.000,296.200,224.867
323,15965714.712,33870.238,3.047,100.767,300.400,219.833
324,36610203.079,73290.179,3.047,101.633,296.100,223.333
325,27263928.964,103243.347,2.998,98.467,299.200,220.867
326,2747613.670,6056.608,2.967,102.933,295.967,223.200
327,33057452.119,68009.413,3.000,100.133,298.733,222.000
328,35248597152.913,70497307.272,2.999,103.300,297.467,220.500
329,19727405.093,39554.431,2.982,97.000,298.633,220.700
330,7426257.549,14983.309,2.959,101.967,296.967,218.233
331,595289188401.679,1190579919.182,2.998,101.433,297.100,221.733
332,5306916.974,13438.534,2.974,98.200,301.167,219.433
333,1556144.850,7006.973,2.964,97.933,300.733,221.600
334,230576161369.938,461159504.720,2.961,101.167,296.333,222.533
335,354517377.497,709491.134,2.979,100.267,298.700,221.200
336,8160077.090,17139.375,2.991,99.433,300.367,219.333
337,1331204.536,2902.425,2.986,98.867,299.500,225.800
338,37275665229744.094,74551330710.531,2.988,98.967,298.900,219.767
339,2632135.943,5459.506,2.982,99.500,299.767,218.067
340,183388720.892,367181.098,2.973,100.100,297.100,221.800
341,10288009.736,20641.954,2.967,99.067,300.267,219.333
342,2977104187.142,5954377.072,2.923,99.000,296.200,222.000
343,75393780.024,150874.253,2.930,97.233,298.300,221.333
344,1074736.922,2300.726,2.926,98.233,301.400,223.767
345,692900538.427,1386982.596,2.943,96.833,300.033,226.433
346,862900162.000,1797231.226,2.974,98.667,299.367,223.200
347,3427935187.915,6856255.908,2.957,98.500,299.967,226.500
348,21811438781.114,43624324.569,2.956,97.333,298.833,228.033
349,54747917.985,110097.204,2.946,94.500,302.300,226.700
350,55448228.627,116174.541,2.945,98.667,296.633,227.033
351,2084839629.541,4170612.710,2.958,100.133,297.900,222.467
352,522515745.768,1076154.699,2.953,97.433,297.600,222.833
353,1678804540.024,3357750.923,2.946,100.967,296.767,221.233
354,14555212.932,56373.940,2.927,98.467,301.233,221.600
355,20002569.267,40401.508,2.936,97.000,297.533,223.667
356,4381038.679,9000.540,2.939,97.867,297.900,224.900
357,29240030.475,58558.425,2.892,100.133,295.433,222.867
358,69840184915.138,139680991.763,2.897,100.467,295.800,226.667
359,6829199809.043,13659305.118,2.897,98.367,297.733,224.567
360,1002464.362,2536.253,2.895,97.567,298.767,224.200
361,2095574.763,4413.351,2.899,99.933,296.567,222.967
362,1309354.261,3754.669,2.852,100.400,297.700,224.500
363,1299916.412,2760.416,2.911,99.733,296.600,223.033
364,192386.529,505.112,2.904,102.067,295.133,220.567
365,2446848.669,5339.077,2.890,104.800,293.700,219.500
366,46926915.347,94630.050,2.889,102.967,294.733,224.767
367,6238458.354,12988.793,2.903,103.200,295.333,226.233
368,3428560.095,9582.573,2.896,99.967,294.433,224.533
369,15774650.373,31706.063,2.904,101.367,295.600,224.067
370,3933398.713,8068.694,2.904,102.067,291.967,227.433
371,9648260.341,19537.033,2.895,100.833,295.633,223.933
372,24022218.078,48404.050,2.896,101.400,294.967,224.500
373,8335254518.883,16675196.325,2.888,101.600,296.400,226.433
374,353131469.308,710490.207,2.889,99.533,295.967,226.267
375,19355378845.787,38714121.501,2.872,97.567,296.633,227.667
376,14638139.153,41270.618,2.864,96.933,297.333,224.600
377,1505346.026,6676.476,2.881,99.400,296.567,223.267
378,1317672768.437,2637694.143,2.885,100.000,294.467,227.600
379,865122849963.302,1730252616.604,2.879,101.700,294.533,222.600
380,23603628.633,49392.588,2.878,98.667,294.233,221.167
381,4431952673.619,8864587.527,2.887,102.967,295.167,223.500
382,7590672.634,16863.259,2.889,99.933,293.900,224.333
383,76095718.000,152804.801,2.888,99.833,293.433,222.367
384,8497473.922,20800.207,2.887,102.600,292.133,219.133
385,92995113.085,186700.477,2.883,100.467,294.500,218.500
386,25231062.396,51190.778,2.882,100.533,295.267,218.300
387,15596337.530,36139.266,2.886,99.167,296.467,219.633
388,10880264.117,22310.820,2.872,101.500,294.333,219.033
389,18587145.242,48945.189,2.871,101.700,293.833,218.467
390,56518691.962,131208.513,2.868,100.700,295.467,222.200
391,24491774.009,58868.889,2.869,100.733,293.433,220.100
392,4570813.527,10296.298,2.869,100.500,296.333,220.333
393,409382667.248,819276.241,2.867,96.600,294.200,218.467
394,9385167.067,19566.797,2.865,100.500,293.900,218.167
395,96667065.149,218469.396,2.868,96.967,297.033,218.667
396,54875283.395,110543.662,2.866,97.267,292.533,222.867
397,2429530367.214,4863045.605,2.867,96.200,296.467,220.467
398,12631091982.520,25262347.849,2.861,98.533,295.300,219.400
399,137800739.852,292881.750,2.861,97.100,295.733,215.533
400,61429900.102,123915.129,2.862,99.967,292.433,217.633
401,50655897.478,102440.239,2.860,99.667,294.600,214.700
402,306266482363.029,612533179.113,2.865,101.967,291.600,216.033
403,20260064.507,46018.980,2.870,97.333,294.733,214.667
404,3384043475.770,6771493.297,2.862,100.367,290.267,217.733
405,7386185.175,15084.314,2.863,97.667,294.133,216.367
406,798514877.382,1615130.629,2.865,97.233,293.967,216.633
407,15791670.968,49778.861,2.859,98.667,295.467,214.200
408,61421226.967,151675.782,2.843,101.833,292.100,217.200
409,38646662.666,77773.397,2.852,100.267,293.300,214.567
410,20768570413.896,41598323.350,2.843,97.800,294.133,216.767
411,85891469.994,173885.615,2.846,100.367,291.633,216.800
412,1290957891.908,2641925.666,2.851,100.500,292.233,218.033
413,2538000.264,5603.906,2.834,99.767,292.167,219.100
414,8676003.649,17532.641,2.848,97.600,294.867,217.200
415,4768378.405,11008.882,2.851,101.033,291.800,218.167
416,1122103.436,2651.146,2.853,95.700,293.467,220.433
417,1590634.322,3291.345,2.825,98.800,294.267,220.367
418,24427621209558.379,48855244228.860,2.844,96.600,294.433,219.200
419,131759442510.429,263626130.101,2.841,97.367,293.167,217.600
420,63879995.138,158004.516,2.840,98.233,295.867,216.100
421,76230315.462,153238.506,2.844,94.767,293.933,217.700
422,97497170.268,213917.213,2.848,96.833,293.200,218.800
423,22508229.784,45723.767,2.827,99.000,293.367,213.400
424,49665652.627,101391.936,2.858,95.467,295.900,210.633
425,172776235.043,615198.368,2.881,99.333,290.967,213.300
426,4504129.124,13960.374,2.880,95.967,295.533,214.900
427,3197304.735,6533.114,2.865,97.000,293.467,216.967
428,9971079.557,22947.808,2.865,96.867,296.367,216.767
429,8475487.531,33873.245,2.863,94.733,295.733,219.000
430,8608382700.498,17216876.439,2.864,96.433,291.400,221.833
431,579510199.362,1164082.761,2.868,95.500,297.433,220.900
432,1257996628.220,2516421.726,2.864,93.200,295.500,222.933
433,20737858024.091,41488439.603,2.864,94.400,296.133,224.300
434,6529198075.243,13326820.903,2.864,95.967,295.367,225.000
435,11939536958.141,25289274.892,2.865,96.867,292.033,223.067
436,7687466.527,18895.512,2.850,98.967,293.600,224.467
437,3372651733.885,6745548.351,2.866,99.533,292.933,223.033
438,245660603110.378,491322206.792,2.884,95.567,294.133,220.400
439,196173056976352.344,392346172962.569,2.884,96.867,294.833,223.333
440,12057336.453,24986.002,2.876,99.200,294.200,221.133
441,23034364.614,46419.740,2.873,98.567,290.767,227.000
442,12755535650.309,25537422.947,2.872,97.067,292.767,227.233
443,13370376898.423,26741700.104,2.858,93.033,294.900,224.033
444,1375328311.108,2755597.243,2.735,94.233,295.433,223.267
445,14680003.005,30096.488,2.737,97.500,294.500,225.567
446,76100052.535,192442.214,2.754,94.600,294.300,231.600
447,6274638.156,13241.126,2.744,93.200,301.167,229.000
448,3730564.838,8590.944,2.754,90.033,299.267,229.367
449,1594527798.198,3196058.778,2.731,91.467,295.233,229.900
450,7014381.380,15383.138,2.729,93.100,296.267,229.100
451,858513.906,1840.943,2.727,92.100,299.567,227.300
452,2869376.079,6406.605,2.730,91.733,297.333,230.067
453,3864134920.532,7728353.117,2.729,95.900,295.367,228.767
454,47210987.417,96580.391,2.724,93.867,293.633,230.167
455,7998538743.865,15997913.640,2.721,90.933,298.033,229.733
456,7113693247.811,14228073.683,2.719,93.633,296.967,231.467
457,292622594.315,1729355.444,2.695,94.400,292.067,231.667
458,63439750448.106,126879942.250,2.695,90.667,296.500,229.967
459,52459920.829,106212.118,2.695,94.000,293.900,227.733
460,16936240886.984,33872747.759,2.696,93.667,293.500,228.600
461,42904721.779,156180.579,2.689,91.867,296.267,232.567
462,3872176.804,7909.190,2.684,92.000,295.533,230.933
463,40459410.714,171617.894,2.685,95.467,295.300,230.533
464,17839929.119,35830.841,2.668,90.267,300.133,225.800
465,2515987.167,8624.061,2.668,96.767,292.733,229.300
466,1405390.744,3140.940,2.672,95.000,295.900,228.300
467,5172243.301,11789.855,2.678,94.933,295.500,226.633
468,109660941.874,293372.265,2.675,94.933,294.167,227.500
469,236434121.668,475083.346,2.692,94.467,296.433,229.733
470,4384739898.619,8776582.593,2.673,96.367,296.333,225.700
471,40182021.491,82430.436,2.652,93.233,295.300,225.233
472,45061162.611,94890.740,2.666,96.000,294.300,226.533
473,16481944.477,35699.671,2.640,96.167,294.633,226.667
