max,mean,min,cross_improvec,cross_worsenc,unique
38,541084.778,5426.924,7.239,25.767,58.867,33.900
39,25028063.063,250296.150,6.969,25.700,59.267,33.800
40,3282965.223,32878.881,6.963,24.800,59.433,35.700
41,54445.831,941.592,6.912,24.833,60.033,37.033
42,66624170.408,666257.525,6.983,24.833,60.900,35.033
43,12071.203,196.513,6.981,24.567,59.900,35.833
44,1334633.998,13372.208,6.782,25.733,58.533,35.967
45,11249.720,142.246,6.760,24.833,59.967,35.267
46,6538.324,81.020,6.614,23.133,60.400,35.967
47,1060950.959,10624.489,6.612,24.267,59.433,36.967
48,412135.857,4141.945,6.684,24.200,59.700,38.167
49,2015856246.450,20158579.107,6.622,23.100,61.467,36.267
50,14785632.407,147878.552,6.622,23.433,59.767,38.033
51,3889776.888,38933.039,6.613,23.133,60.233,38.200
52,1929859.026,19342.411,6.585,23.167,61.133,36.167
53,4169586.350,41713.604,6.533,22.533,61.933,36.700
54,212552.788,2140.859,6.440,23.067,60.667,38.067
55,421140.545,4243.363,6.482,21.900,61.267,38.733
56,86748.463,956.640,6.498,22.867,61.067,38.567
57,1189.164,26.549,6.487,22.967,60.467,39.200
58,383717.970,3899.498,6.372,24.133,60.000,38.933
59,8311.135,120.310,6.466,22.633,60.133,40.467
60,2870950.904,28744.603,6.448,22.600,61.567,40.633
61,9589.411,174.085,6.484,21.700,62.067,39.533
62,1625048.850,16268.974,6.313,21.767,61.233,38.767
63,435736.336,4401.176,6.179,23.800,60.333,39.767
64,16521.788,180.796,6.079,23.333,60.200,39.033
65,3028068.885,30316.010,6.062,23.800,59.133,39.800
66,10136.977,119.852,6.023,23.100,59.733,40.700
67,367132.143,3687.425,6.039,22.367,60.900,39.633
68,273344.514,2753.642,6.035,23.500,60.200,39.867
69,59442.601,617.372,6.030,24.667,59.267,39.700
70,1179912.791,11816.730,5.998,24.133,60.367,40.333
71,552736.241,5549.486,5.986,23.467,61.033,40.667
72,1312991.242,13157.026,5.988,22.800,61.400,40.767
73,117747569615895.906,1177475696180.245,5.930,24.067,60.233,40.633
74,2015.707,37.835,5.949,22.067,60.300,40.933
75,3622998895.235,36230009.864,5.943,22.433,60.400,43.333
76,4945.583,65.774,5.927,22.133,61.867,44.200
77,7585.409,93.159,5.929,21.133,62.033,42.967
78,231585.984,2347.584,5.887,21.367,62.167,41.600
79,13231.018,207.137,5.877,22.367,61.633,40.333
80,25217.547,347.959,5.844,22.600,60.467,42.433
81,284379.470,2871.533,5.821,22.400,60.267,41.067
82,15912.539,173.151,5.771,22.267,61.433,39.267
83,20124138.312,201274.871,5.763,21.967,61.300,41.500
84,276813.990,2782.920,5.770,20.633,60.100,42.067
85,2376931.138,23794.498,5.767,21.067,61.633,40.967
86,47605.444,490.076,5.769,21.567,60.600,39.933
87,11718.384,147.709,5.759,21.333,61.100,41.400
88,27910322.663,279119.556,5.786,21.067,60.767,42.233
89,43123.050,472.362,5.788,20.533,61.467,40.833
90,37900.079,434.111,5.748,20.433,60.833,41.767
91,940509.678,9504.858,5.763,20.967,61.933,39.800
92,753745.899,7575.169,5.795,21.467,60.467,40.100
93,13159.145,150.800,5.782,22.100,59.600,41.100
94,3302.880,48.547,5.712,23.000,58.733,40.933
95,59982.808,632.968,5.694,21.500,61.567,39.900
96,7033088.912,70353.556,5.710,21.800,61.233,40.300
97,113639966.644,1136525.066,5.707,22.500,60.100,41.500
98,2760.342,43.190,5.673,20.667,61.833,42.700
99,8010966.627,80152.535,5.652,21.467,61.733,41.900
100,16806762.989,168088.984,5.650,20.700,61.367,42.467
101,29144.059,307.233,5.638,20.767,60.767,41.267
102,78870.400,1042.790,5.665,21.400,61.100,40.800
103,403389.550,4110.007,5.650,22.500,60.500,41.800
104,34522.225,407.807,5.682,20.333,62.100,41.467
105,842600.961,8444.545,5.688,21.167,62.300,42.867
106,9264455.135,92675.042,5.683,19.967,61.533,41.933
107,88521269.243,885590.041,5.674,20.233,62.133,43.133
108,126106308.841,1261116.391,5.671,20.567,61.700,41.800
109,31436.176,341.591,5.664,20.500,63.067,40.567
110,10622.660,126.596,5.685,20.800,60.867,44.733
111,658684.325,6662.763,5.704,20.900,61.400,42.900
112,12406.031,140.259,5.704,21.000,62.333,44.033
113,36829.485,386.002,5.689,20.300,61.367,42.667
114,59103.408,606.608,5.702,21.767,62.133,42.100
115,13285155.867,132885.499,5.690,21.400,60.300,43.133
116,9355.786,109.039,5.670,21.667,60.967,43.067
117,13103.286,156.215,5.636,19.333,61.700,41.867
118,2641.278,49.165,5.665,20.900,61.300,43.333
119,9097.036,116.629,5.678,20.267,62.167,43.667
120,1503.314,28.540,5.670,20.700,61.633,43.333
121,759573.465,7701.680,5.642,20.367,61.333,44.333
122,45021702.685,450236.843,5.594,19.667,61.667,43.367
123,724432.102,7323.107,5.609,20.133,62.733,43.300
124,6835621.836,76313.632,5.615,21.633,60.233,45.567
125,3657022650.452,36570242.028,5.586,20.467,61.833,44.200
126,314744.606,3217.171,5.594,20.600,62.000,45.533
127,15358.756,175.727,5.595,19.900,61.567,46.567
128,18977.462,215.884,5.602,18.733,62.733,45.067
129,303389.856,3129.203,5.598,19.600,63.367,43.533
130,58173.240,627.944,5.578,20.000,61.633,43.300
131,58038879.093,580420.518,5.577,20.767,61.200,45.367
132,37359.617,395.884,5.557,20.333,61.933,44.300
133,60996.613,717.061,5.557,20.533,62.133,44.833
134,9997.525,120.799,5.561,19.567,60.500,46.667
135,1070988.012,10724.525,5.531,20.100,62.733,44.700
136,632470.753,6350.411,5.513,19.733,62.333,44.333
137,2174709.349,27533.881,5.531,20.967,61.767,44.067
138,15575540.914,155837.804,5.513,18.733,63.133,44.867
139,8822.488,151.689,5.527,18.700,62.900,44.133
140,2195.534,50.535,5.509,21.500,60.000,46.200
141,2525157.128,25268.228,5.495,20.867,60.867,44.900
142,1832.684,31.579,5.509,21.033,60.467,47.200
143,13516.088,155.267,5.497,19.333,62.200,47.333
144,5842.175,72.141,5.514,19.600,62.767,46.333
145,32588.938,367.491,5.523,18.400,63.567,46.700
146,537198.958,5414.630,5.571,19.233,63.200,46.100
147,20946.982,235.032,5.571,20.033,63.733,46.267
148,13740.055,151.090,5.513,18.100,64.067,45.333
149,139751.499,1417.884,5.526,19.400,63.600,47.667
150,3889.945,56.111,5.531,18.100,62.833,47.033
151,171672.746,2015.973,5.566,19.400,63.500,46.733
152,1947584957434.729,19475849801.296,5.517,18.333,63.600,46.367
153,5293.540,69.788,5.517,19.033,61.767,46.633
154,64135170.562,641592.687,5.509,20.133,61.633,45.067
155,170515.164,1755.768,5.522,19.400,62.333,46.167
156,7023.906,86.083,5.462,19.667,62.067,44.967
157,780190.093,7891.460,5.462,20.300,62.133,44.200
158,9162469.896,91642.564,5.471,19.567,62.767,44.233
159,1715153.499,17185.700,5.444,20.033,61.567,45.000
160,89538.165,920.628,5.473,20.267,62.167,43.167
161,69776.794,716.133,5.462,21.267,60.733,43.900
162,1069.285,26.849,5.386,20.733,62.067,42.967
163,3279.172,53.383,5.403,19.900,61.767,44.700
164,10860.291,124.314,5.357,20.800,61.300,45.800
165,14506.424,165.288,5.351,20.133,61.567,45.500
166,2288.922,39.811,5.320,20.600,61.167,45.633
167,276612.310,2788.735,5.301,20.333,62.267,45.700
168,866185035.724,8661882.470,5.267,18.767,62.567,43.300
169,118933.595,1220.564,5.299,20.267,61.733,43.967
170,720169.174,7247.602,5.276,20.000,61.200,45.000
171,252002.110,2570.980,5.270,19.900,61.167,45.733
172,9785041.383,97866.064,5.250,19.933,61.600,44.267
173,15294.669,171.859,5.246,19.100,62.967,44.267
174,52766555.466,527877.018,5.222,21.867,60.133,45.133
175,812907.928,8147.594,5.224,20.867,60.900,44.967
176,6332.125,77.607,5.231,20.200,61.867,45.867
177,10134.923,123.643,5.241,19.233,61.867,45.600
178,172368.938,1747.084,5.255,19.500,61.800,45.500
179,825850.035,8399.341,5.255,19.367,61.967,44.367
180,28258318.500,282599.646,5.237,19.833,61.333,45.867
181,1445805.976,14914.271,5.212,19.333,61.700,44.167
182,1866338.454,18698.625,5.195,20.733,60.833,47.467
183,64959.857,669.918,5.176,19.300,61.467,45.500
184,65060.876,727.536,5.186,19.500,63.833,45.833
185,102925.864,1051.390,5.191,19.067,63.733,45.433
186,29749.331,355.342,5.180,19.100,62.167,47.367
187,375090.744,3765.766,5.182,17.967,63.633,45.800
188,132438.860,1380.666,5.182,19.900,60.833,46.400
189,512731.232,5280.734,5.178,20.400,61.200,44.433
190,27798.073,312.038,5.165,19.733,61.033,45.100
191,5138.364,69.096,5.140,19.433,61.433,43.633
192,12600878.206,126111.750,5.148,19.600,61.967,43.267
193,10611.892,122.655,5.147,21.000,58.533,44.233
194,35211.542,384.432,5.153,20.267,60.100,43.367
195,66304.605,689.822,5.133,20.500,59.867,44.033
196,1715741.552,17265.930,5.172,19.967,60.733,44.000
197,31507.530,341.240,5.166,19.300,60.933,44.900
198,79259.373,1100.728,5.175,19.367,61.267,44.800
199,132415.112,1340.537,5.174,19.000,61.267,44.733
200,4827536.130,48303.051,5.174,18.300,60.067,47.100
201,42535.917,603.880,5.121,20.333,60.800,45.833
202,18578.592,206.959,5.087,18.067,62.100,44.200
203,31759.145,342.254,5.141,20.100,60.933,45.367
204,42358.503,456.524,5.161,18.800,61.800,44.367
205,39305.592,420.069,5.157,20.000,61.033,44.333
206,622986.441,6340.495,5.141,19.900,62.033,44.400
207,12205.753,163.094,5.134,18.767,60.900,45.233
208,26850968.516,268544.289,5.123,19.467,61.467,45.400
209,8875.252,106.168,5.138,19.933,60.167,44.800
210,3660231.241,36620.897,5.109,18.900,60.333,44.667
211,32947.506,373.358,5.106,18.700,61.433,45.367
212,3948082.265,39507.191,5.104,18.533,61.067,46.100
213,19697.249,243.389,5.132,18.233,62.800,44.500
214,7122.361,110.446,5.129,18.900,61.367,44.367
215,179064.908,1824.091,5.147,18.567,61.567,45.767
216,9320.452,127.224,5.122,21.200,59.467,46.633
217,8139.681,96.556,5.151,18.200,61.333,45.267
218,68457.778,717.759,5.153,17.567,62.800,44.867
219,437833.422,4425.787,5.142,19.800,61.100,45.000
220,54205.031,585.133,5.136,19.833,61.600,44.733
221,63976265981.676,639762722.921,5.103,19.867,62.200,43.800
222,1071026.695,10745.974,5.073,20.067,61.333,43.467
223,147170.734,1503.943,5.036,18.367,61.500,43.033
224,57935.407,594.906,5.073,18.800,61.967,44.667
225,6277.102,109.350,5.051,18.933,62.233,43.067
226,150079.082,1526.594,5.046,18.267,63.300,42.233
227,38802709.317,388052.192,5.051,19.267,60.933,44.167
228,74341005.464,743438.376,5.053,20.367,59.733,44.067
229,1089463.029,10925.950,5.023,19.933,61.100,42.567
230,57041.614,596.530,5.039,20.500,60.033,43.500
231,17534.742,197.442,5.054,19.533,60.900,44.200
232,5305.158,70.871,5.074,20.300,59.767,44.800
233,1823143138.627,18231450.043,5.056,20.267,61.033,43.733
234,3151054.243,31542.851,5.052,19.467,60.233,44.667
235,67284.037,696.837,5.059,19.667,61.500,44.400
236,3247974.821,32497.272,5.058,18.933,61.800,43.933
237,263727.496,2662.927,5.048,18.200,61.433,43.700
238,147284.375,1987.937,5.048,19.300,60.967,43.000
239,837479.161,8390.072,5.032,20.167,60.033,43.333
240,24100.383,275.796,5.038,19.867,60.700,44.400
241,322786.332,3255.213,5.052,19.433,60.367,43.367
242,17690028.520,177074.261,5.037,19.467,61.100,43.500
243,8937.288,106.394,5.030,20.533,60.000,43.900
244,34980.932,412.511,5.035,20.233,59.533,44.433
245,6194.582,83.256,5.025,19.567,60.467,43.167
246,170923.974,1729.622,5.016,19.667,59.900,44.167
247,1700518.852,17058.594,5.054,18.033,62.400,43.600
248,459819.989,4623.149,5.056,18.467,62.400,44.033
249,10551.927,142.774,5.072,18.400,62.100,43.133
250,105933.456,1170.569,5.066,19.500,61.267,43.700
251,3139956.433,31428.598,5.052,20.367,60.100,43.600
252,847072238838768.875,8470722388416.692,5.064,19.833,60.433,43.533
253,672166.647,7440.385,5.070,20.233,60.067,43.533
254,34607.974,367.296,5.056,19.567,59.367,44.400
255,34611861199208.605,346118612163.827,5.055,18.600,61.367,44.200
256,78436.536,810.088,5.036,19.833,61.300,43.900
257,8153.455,98.364,5.064,18.900,60.900,44.433
258,106701.233,1117.825,5.056,19.033,60.933,43.800
259,2693297.690,26947.908,5.005,21.333,59.900,44.333
260,540047.567,5419.538,4.984,19.100,60.600,44.367
261,3582.529,58.658,4.975,19.900,61.333,45.267
262,150308.007,1516.621,4.985,19.267,61.633,45.600
263,6792170.622,67935.813,4.977,18.767,61.067,44.400
264,21706.179,238.367,4.979,18.533,60.767,45.000
265,1080995.637,10880.599,4.931,18.800,61.600,44.667
266,52032.877,551.198,4.952,19.700,60.300,44.633
267,22358.648,269.340,4.940,19.967,59.967,44.900
268,81234.380,827.011,4.934,20.633,57.433,44.300
269,119666.315,1220.902,4.926,19.933,59.767,43.633
270,4257.537,69.779,4.929,19.433,61.367,42.633
271,450261.950,4531.641,4.909,18.800,60.867,43.267
272,21481160.827,214848.725,4.944,19.700,60.833,42.033
273,15514.483,177.840,4.943,19.567,59.900,42.133
274,30363228.761,303653.659,4.925,19.233,61.133,40.267
275,2596948323.475,25969531.300,4.940,19.733,59.167,41.367
276,1649859.270,16561.776,4.926,20.367,60.033,44.100
277,70869.155,730.094,4.927,18.867,61.000,43.333
278,2014750567.689,20147525.196,4.921,19.733,59.133,44.733
279,12341.178,138.951,4.895,19.167,59.967,45.300
280,166423.649,1697.331,4.913,19.100,60.933,44.300
281,1410.438,30.040,4.914,19.167,61.900,45.033
282,66785804.309,667875.784,4.914,19.600,60.633,45.133
283,301660.585,3076.077,4.909,20.267,60.800,44.133
284,34322.131,366.447,4.911,21.000,60.500,44.367
285,12781.616,173.354,4.925,20.267,60.000,43.433
286,1856603.242,18582.046,4.914,20.533,60.033,44.867
287,556632.248,5585.707,4.904,19.800,60.800,46.033
288,336594.131,3401.727,4.888,19.500,61.733,45.733
289,31556.026,550.943,4.862,18.833,59.600,46.400
290,690730.716,6957.237,4.854,18.267,60.433,44.767
291,15263359.314,152656.631,4.840,18.900,60.633,44.633
292,3887912.520,38894.438,4.827,21.133,61.167,44.600
293,13864741.682,138679.180,4.851,20.000,60.900,44.100
294,28450.271,303.368,4.839,18.533,60.267,45.700
295,1138.636,25.443,4.839,19.800,61.533,45.033
296,2943.132,44.718,4.839,18.933,60.700,46.100
297,46308.230,656.596,4.843,19.467,60.200,46.533
298,2500800.636,25024.322,4.847,18.567,61.300,46.300
299,6427.737,80.114,4.826,18.600,60.267,47.067
300,19112070.328,191134.877,4.758,19.333,61.133,44.800
301,101404.440,1029.417,4.757,18.800,61.267,43.567
302,20978.294,263.104,4.765,20.033,59.700,44.667
303,135004.531,1370.033,4.765,20.233,60.200,46.833
304,1206335.394,12076.102,4.738,19.767,60.400,45.833
305,31189.027,363.290,4.728,20.533,59.500,46.967
306,662271.862,6716.609,4.720,18.400,61.467,45.300
307,4662.899,68.283,4.746,20.233,60.433,43.933
308,427069.795,4285.139,4.747,19.067,60.500,46.167
309,324443.842,3262.241,4.732,18.267,59.833,45.000
310,33766.063,357.595,4.742,19.567,60.267,45.333
311,58410.092,601.167,4.713,20.633,59.367,44.567
312,4784.925,64.717,4.733,20.133,58.567,45.067
313,33979.278,356.180,4.731,19.500,59.267,44.700
314,38621.409,484.913,4.735,19.067,60.900,43.633
315,5122.137,66.782,4.738,20.533,59.200,45.533
316,2493.081,40.093,4.710,18.867,61.167,43.967
317,3305026.582,33082.422,4.714,18.467,59.600,46.633
318,1614976.570,16170.056,4.709,17.733,60.100,46.067
319,168035232.925,1680616.925,4.729,18.633,62.500,42.133
320,1169881.550,11718.732,4.712,19.467,58.500,43.500
321,165927.292,1686.730,4.755,19.633,59.333,43.900
322,5648.509,73.688,4.707,19.033,59.967,42.867
323,5571.503,80.093,4.695,19.533,60.500,42.400
324,6521.084,147.257,4.684,19.100,60.400,42.733
325,889894.333,8961.141,4.684,19.600,59.333,42.733
326,7035.401,83.549,4.694,20.067,58.733,43.967
327,60437.341,658.988,4.690,18.700,60.300,42.667
328,7051.495,84.895,4.636,20.167,59.233,42.433
329,46156.511,480.674,4.637,19.067,60.100,43.067
330,44681.772,460.840,4.674,19.200,60.267,42.733
331,16857.758,185.280,4.629,19.867,57.733,43.833
332,2678488468.700,26784915.947,4.674,19.300,60.233,42.567
333,48391.300,507.021,4.676,18.667,59.167,43.300
334,52811.460,553.758,4.606,20.000,58.833,44.600
335,8488886158.190,84888897.161,4.566,18.233,59.367,45.167
336,512462.471,6109.753,4.579,18.967,60.500,44.133
337,13965.341,209.522,4.685,18.767,60.300,45.867
338,330796.764,3364.204,4.673,19.333,59.933,43.867
339,663378.873,6659.778,4.602,18.067,61.567,42.167
340,36548.969,381.921,4.650,19.500,59.767,43.200
341,20150.386,230.298,4.664,18.733,59.833,44.633
342,8068529.124,80722.760,4.660,19.400,61.667,44.800
343,89227941.845,892295.944,4.543,19.033,61.700,43.100
344,2575610.269,25777.092,4.545,19.133,60.500,43.967
345,954916.142,9568.368,4.630,19.700,59.600,44.800
346,510531266.863,5105330.362,4.627,19.900,60.067,44.733
347,485813.654,4884.505,4.592,20.067,59.600,45.267
348,46749.640,487.195,4.591,20.867,59.633,44.633
349,153689.348,1553.331,4.601,20.600,59.567,44.000
350,995078.716,9964.895,4.601,19.600,60.200,43.800
351,1593679721.586,16700646.841,4.593,19.600,60.567,43.333
352,3942794.127,39445.059,4.574,19.900,59.433,43.633
353,7937.904,100.757,4.580,19.467,60.133,43.533
354,2509267.220,25135.505,4.601,19.933,59.833,42.900
355,117826.579,1197.448,4.576,19.967,60.467,41.200
356,228209.898,2301.357,4.596,19.333,59.633,42.533
357,55039.344,613.681,4.584,20.567,59.200,40.867
358,29238.343,368.264,4.586,20.567,59.033,41.700
359,1119444.533,11215.668,4.566,19.700,60.067,42.433
360,1333.843,30.970,4.563,19.767,60.400,42.900
361,2207.809,37.228,4.585,19.700,59.333,41.733
362,608931808.887,6089337.996,4.580,20.433,59.667,42.500
363,21076.322,225.364,4.589,20.200,60.100,43.267
364,514051.514,5154.839,4.580,19.600,58.533,43.933
365,7021.131,98.129,4.575,20.267,59.267,44.533
366,11059.948,137.471,4.585,20.067,60.500,46.600
367,659005.640,6610.167,4.587,19.767,60.800,44.800
368,34523705.020,345273.516,4.583,20.300,58.833,44.867
369,17940992.330,179448.412,4.603,19.667,60.467,44.567
370,14980.533,193.894,4.602,20.367,60.433,44.867
371,1604683.504,16087.782,4.598,20.567,59.700,44.700
372,4332.409,64.523,4.600,20.367,59.833,43.700
373,217196.902,2192.279,4.578,20.967,59.600,43.433
374,70482.389,831.675,4.576,19.933,59.933,42.400
375,6903221.690,69048.839,4.571,20.033,60.467,41.967
376,8644.631,99.758,4.576,19.433,60.300,42.967
377,3703267.203,37118.314,4.577,20.867,59.200,44.800
378,2639382141.736,26393837.392,4.571,19.700,59.900,44.000
379,7913.020,95.057,4.581,20.167,59.700,45.033
380,476104.262,4779.262,4.573,19.200,60.967,44.167
381,36923.135,401.273,4.562,19.633,59.667,44.633
382,116753.191,1194.061,4.570,19.733,59.933,43.400
383,6508.425,91.210,4.588,18.733,61.133,44.567
384,2325907.384,23275.643,4.586,20.767,59.333,46.700
385,138803.295,1426.209,4.571,19.767,59.700,46.433
386,3876.656,52.406,4.570,18.700,61.033,46.600
387,1846557.329,18483.940,4.570,18.333,61.533,45.233
388,83129.135,864.338,4.575,18.867,60.333,46.133
389,45758771.681,457604.252,4.551,18.400,60.433,45.267
390,227376.976,2310.083,4.528,18.800,60.667,45.500
391,14501.594,162.037,4.543,18.667,61.233,44.133
392,127229.923,1287.647,4.525,18.533,60.067,45.800
393,111385.334,1138.682,4.541,19.033,60.000,44.833
394,16746.914,193.440,4.546,19.967,60.667,45.633
395,1424.815,29.676,4.546,20.300,60.600,44.000
396,103561.302,1082.329,4.521,18.533,60.933,44.533
397,2414.775,37.037,4.533,21.100,59.300,43.500
398,271933.842,3537.098,4.535,19.800,60.967,45.133
399,16013.677,179.603,4.523,19.900,61.167,43.467
400,1907825.407,19090.974,4.528,20.200,59.400,45.633
401,33401.046,353.829,4.550,19.700,60.267,45.667
402,9585129.703,95897.992,4.537,19.133,60.567,45.333
403,45360333.765,453616.873,4.540,19.733,61.800,44.767
404,36677.823,380.699,4.544,19.100,60.967,44.433
405,11453.346,133.263,4.543,19.900,60.267,44.800
406,1146992.922,11531.007,4.539,19.700,60.200,44.267
407,975121.067,9766.283,4.559,19.900,59.500,45.500
408,5474.782,69.856,4.562,19.300,59.933,43.500
409,30877.950,324.830,4.548,20.000,60.433,45.100
410,3428168.433,34296.993,4.531,19.900,59.900,46.033
411,1490885.298,14924.862,4.548,19.400,60.733,44.800
412,1378459.463,13867.595,4.542,20.033,59.767,46.300
413,1559479.410,15612.147,4.542,20.167,60.500,45.467
414,327712.007,3322.959,4.538,19.567,60.433,46.033
415,7596.205,90.396,4.536,19.500,59.767,45.167
416,1242804.600,12453.455,4.546,18.600,62.067,45.467
417,62864.141,642.173,4.531,20.167,60.767,47.300
418,863288.818,8850.996,4.522,19.200,60.800,46.633
419,1599746.896,16012.408,4.519,18.567,61.633,45.133
420,3538.524,55.898,4.529,19.500,60.367,45.767
421,2872.245,41.774,4.529,20.133,59.833,45.467
422,1536885.514,15477.601,4.547,19.033,61.600,45.733
423,4231.427,57.449,4.549,19.433,61.200,43.833
424,10648599153.455,106486004.729,4.548,18.667,60.400,45.500
425,18703.651,205.077,4.540,19.600,59.900,45.567
426,609596.464,6111.192,4.538,18.567,61.333,46.067
427,800000.632,8021.136,4.544,18.033,60.600,44.400
428,19320.323,214.830,4.539,19.367,60.333,44.600
429,57347.327,588.667,4.498,18.900,61.200,43.033
430,96009.435,976.217,4.487,20.467,58.533,44.900
431,5254.426,68.567,4.488,20.100,59.200,43.667
432,153629.006,1548.873,4.485,19.600,60.600,44.700
433,34307472.307,343098.147,4.473,17.767,60.900,45.233
434,7695.324,91.388,4.509,19.267,59.333,45.233
435,26248.146,316.222,4.504,20.267,59.800,43.800
436,22929.096,270.461,4.515,18.833,60.733,45.167
437,192444.854,2023.246,4.528,19.867,59.867,45.567
438,21029.052,224.070,4.511,20.100,60.733,45.500
439,4042809.322,40442.862,4.513,20.433,58.933,47.533
440,9000.459,103.769,4.525,19.900,60.433,45.667
441,24923.272,263.519,4.524,19.200,59.400,46.267
442,235991.479,2377.662,4.518,19.900,59.933,47.633
443,5690.926,72.615,4.509,18.467,59.233,46.200
444,56166.151,578.544,4.511,19.433,59.800,46.633
445,4695.895,61.389,4.511,19.033,60.100,45.100
446,977622.620,9790.493,4.517,20.300,59.433,45.000
447,9928.323,113.747,4.512,20.233,58.900,44.433
448,40521569.726,422396.691,4.508,19.533,60.300,43.300
449,1908.144,37.454,4.513,18.933,60.100,43.467
450,198485007739.999,1984850104.138,4.486,20.400,59.100,42.900
451,36211971829.967,362119733.664,4.482,20.567,58.933,43.200
452,237701.269,2407.159,4.496,20.733,58.967,43.533
453,6335.792,82.470,4.489,19.333,60.600,44.533
454,375607.900,3771.624,4.495,20.067,59.333,44.800
455,1457436.379,14587.756,4.515,19.200,59.967,45.200
456,13403.504,147.118,4.517,18.733,60.500,43.767
457,42155.267,512.820,4.517,18.933,61.600,43.967
458,1569858.401,17124.826,4.500,19.367,59.100,45.067
459,1210.882,25.721,4.515,18.967,61.333,43.700
460,94608.099,959.119,4.519,18.900,60.633,43.233
461,9140040.890,91429.171,4.526,19.233,60.600,42.833
462,1683026.479,16844.521,4.522,19.433,60.767,43.500
463,3843882.355,38451.220,4.523,19.967,59.333,42.500
464,28974.214,322.543,4.494,20.867,59.500,44.000
465,548078.864,5502.583,4.488,18.733,60.233,44.367
466,4025251.545,40338.700,4.500,18.867,60.800,44.367
467,1574.164,30.301,4.499,19.933,59.133,43.867
468,615358691.294,6153602.026,4.498,20.033,59.767,44.233
469,3412.321,47.842,4.488,19.400,59.300,45.100
470,151839.355,1570.610,4.496,18.100,61.100,44.300
471,88724.262,923.099,4.515,19.700,60.167,43.733
472,13326.515,147.285,4.513,19.667,60.367,44.467
473,90549.731,919.666,4.513,18.067,61.267,43.933
474,542443466.693,5424454.106,4.512,19.467,61.400,43.700
475,2640.740,40.709,4.517,19.467,60.300,44.033
476,1036331.181,10379.915,4.505,18.500,60.733,44.800
477,398739.660,4006.622,4.505,19.300,61.200,43.900
478,3028.299,45.180,4.494,19.833,59.767,43.967
479,740526782.633,7405280.562,4.493,18.167,60.867,44.433
480,2906361.311,29077.149,4.492,19.167,59.067,44.933
481,67984.087,692.711,4.487,19.300,59.567,45.467
482,940000.624,9413.525,4.486,18.467,60.267,44.767
483,114056.977,1211.269,4.491,17.967,60.500,44.867
484,19246.599,211.233,4.493,18.200,61.233,44.067
485,38147557.451,381492.628,4.497,19.133,60.300,43.267
486,95993826.349,959956.059,4.483,18.100,60.867,43.133
487,103579.948,1054.644,4.486,20.200,59.133,44.467
488,78598.468,802.218,4.491,19.933,59.767,43.433
489,138009.204,1401.386,4.489,20.967,60.400,44.700
490,1693693.128,16952.647,4.493,17.700,60.200,43.667
491,66754.240,681.956,4.498,18.567,60.933,43.433
492,938763.499,10148.018,4.492,19.467,59.200,43.900
493,2340.886,40.840,4.495,18.567,61.100,44.033
494,536398.633,5380.899,4.497,18.733,61.233,44.467
495,180470.312,1828.047,4.495,18.933,61.267,45.100
496,1031333.844,10354.345,4.497,18.833,60.400,44.500
497,2432.675,39.524,4.495,18.400,61.533,45.033
498,369932.131,3714.096,4.469,19.333,59.500,45.567
