max,mean,min,cross_improvec,cross_worsenc,unique
38,77148207.644,162103.018,3.856,86.000,189.033,282.467
39,81210060279.137,162424787.368,3.828,85.133,193.267,279.833
40,1290178016.212,2599898.610,3.742,82.567,197.467,276.867
41,12323515689.924,24663506.743,3.735,85.833,194.367,281.500
42,40553199978.969,81112175.351,3.693,83.500,195.133,279.633
43,35620676295.791,71257466.754,3.666,85.833,192.167,281.500
44,1713373748.958,3688171.682,3.629,84.100,194.367,280.933
45,381777924.347,822204.926,3.594,84.700,197.067,281.767
46,233069989.520,475606.022,3.544,82.267,192.700,282.300
47,438722776977.838,877488860.937,3.508,83.233,193.233,282.567
48,3601945371.943,7210284.488,3.423,82.433,196.467,283.100
49,243149631432.859,486336794.737,3.392,84.233,195.067,281.933
50,1446667593113462.500,2893335264984.231,3.370,83.933,198.800,279.567
51,16374468582396.111,32748957731.808,3.377,82.567,196.867,277.867
52,52935436135775.523,105870881566.074,3.312,80.033,195.900,281.900
53,72480615367.999,145044334.840,3.270,78.633,198.367,281.067
54,6822301206.021,13699697.598,3.266,78.300,198.700,283.333
55,115164304271.236,230342283.982,3.247,78.433,197.600,284.133
56,56795120670421.758,113590329721.563,3.100,78.100,200.600,280.167
57,120004483.036,294144.141,3.094,79.633,196.200,281.400
58,271220973.225,543845.855,3.094,77.700,201.867,282.467
59,52391633.666,110615.637,3.088,78.833,199.900,283.400
60,1152312300.862,2338257.071,3.086,79.533,199.667,283.467
61,6660822796.526,13347084.433,3.066,77.000,199.167,286.100
62,335733665.726,705760.540,3.082,78.567,200.500,287.533
63,29077365803.214,58181548.048,3.067,77.267,195.433,288.100
64,2634965169.051,5291001.477,3.067,75.767,201.033,285.767
65,1319318564.034,2650371.352,3.067,77.800,200.100,284.567
66,6670366250872214.000,13340732506838.227,3.067,75.467,201.133,287.533
67,94918352565.021,189847087.162,3.059,76.433,199.967,289.333
68,588416001.882,1186639.783,3.016,72.600,198.700,290.567
69,52256782578202072.000,104513565159113.781,3.016,74.700,200.833,288.167
70,37667657427.123,75382042.453,3.007,75.000,200.867,285.100
71,84791766033.200,169607425.885,2.990,77.533,200.767,285.500
72,3824747687.799,7691601.599,2.977,74.600,201.067,288.400
73,155531258983.924,311101961.931,2.959,75.900,200.400,287.733
74,121752345758.251,248397725.649,2.953,74.067,200.833,287.833
75,7182342255.416,14402969.070,2.933,75.800,195.733,287.233
76,141433325.315,365419.823,2.932,75.067,200.600,288.933
77,13145367205.457,26294092.329,2.911,74.167,197.733,289.567
78,3902454560.222,7891176.381,2.895,76.033,200.900,289.433
79,445777924773705.562,891555851004.847,2.893,74.167,200.400,288.633
80,22438250407.829,44889623.058,2.889,74.233,200.300,285.867
81,810772330.365,1647509.417,2.872,76.433,201.233,284.933
82,115107041371.979,230420546.115,2.861,74.800,198.367,286.800
83,385064837.950,842917.146,2.861,74.767,200.033,286.300
84,5168690785.028,10340281.601,2.849,74.633,200.033,286.500
85,10141140204.081,20294864.322,2.849,77.733,195.433,293.100
86,2025588854.077,4072521.010,2.839,72.200,203.333,285.167
87,762793397.839,1534713.044,2.807,76.000,198.700,289.233
88,255329306.342,513364.836,2.807,74.133,198.700,289.667
89,511647932103.797,1023301763.559,2.815,75.033,201.000,285.367
90,240046698.334,484937.732,2.802,73.267,198.400,288.200
91,3377642349.572,7022885.961,2.777,73.533,200.867,286.700
92,1969592965.006,3992916.929,2.765,72.833,200.667,287.867
93,3588470991.277,7183122.455,2.765,73.267,198.967,286.967
94,4623743762.899,9269084.729,2.764,73.367,195.667,289.933
95,90742042755.413,181494594.379,2.764,72.300,198.667,291.433
96,175612365810805.125,352487027959.668,2.755,71.400,199.267,292.900
97,632517240381.716,1265138959.578,2.752,72.533,199.200,291.367
98,7807646865.278,15643830.426,2.752,75.200,198.733,289.900
99,2716938398751.592,5433919160.878,2.752,73.067,194.667,292.333
100,235088852.457,471713.532,2.752,71.433,198.833,291.067
