max,mean,min,cross_improvec,cross_worsenc,unique
44,21424108.827,428556.167,10.200,11.300,31.067,20.000
45,658865.671,13306.444,10.165,11.567,30.933,20.333
46,1340228.892,35526.622,10.215,10.867,31.767,20.200
47,331787437.341,6702477.028,10.140,12.667,30.367,20.067
48,214889266.819,4362287.424,9.847,10.500,31.500,20.733
49,520691032.205,10414045.307,10.006,11.967,31.033,21.233
50,4303314718296003575808.000,86066294365920100352.000,9.755,10.333,31.500,21.800
51,130752269776.848,2615112223.841,9.619,10.767,30.900,22.733
52,43033152396200.648,860663048053.361,9.639,10.900,31.533,22.267
53,6464342.083,129395.944,9.548,10.133,32.233,22.833
54,3849832914.154,77104151.771,9.577,10.567,31.300,22.267
55,3273987.466,65495.826,9.452,10.700,31.567,21.600
56,8589745.707,178612.928,9.359,10.767,30.800,22.433
57,40342198.196,807147.699,9.283,10.467,31.667,20.533
58,1208025.703,24184.341,9.423,11.567,29.867,22.400
59,3780088.492,300226.084,9.370,10.733,31.200,21.567
60,64391619430632.953,1287832400957.770,9.386,10.967,31.300,20.933
61,51781971.018,1169275.297,9.357,10.800,31.333,20.800
62,114377449.853,2354517.951,9.332,10.200,31.500,21.433
63,41390689.926,827988.619,9.267,10.033,31.600,21.933
64,54302982180107.461,1086059667289.061,9.259,10.667,31.467,21.933
65,1840824.288,36957.336,9.247,11.500,31.167,21.100
66,401321220.829,8026544.081,9.114,10.500,31.133,20.600
67,12790089.508,255847.624,8.987,11.200,30.967,22.100
68,136849471294747.578,2736989425910.392,9.077,11.400,30.833,20.767
69,1393910.628,36553.239,8.991,10.733,31.000,20.900
70,12217694.228,244413.437,9.003,10.233,32.467,20.533
71,165855719538385.188,3317114390904.103,8.952,10.900,31.067,21.933
72,400187.511,8052.405,8.879,10.000,31.000,21.733
73,37590181.372,762711.758,8.920,9.900,32.200,21.433
74,34951398.088,699130.103,8.785,10.700,31.100,21.967
75,34818490060906.504,696369828230.873,8.755,11.233,30.600,21.867
76,3865661.489,77565.756,8.719,10.400,31.233,22.000
77,6735471.631,134821.872,8.758,10.233,31.200,20.333
78,2630923.691,52728.243,8.786,10.100,31.867,19.933
79,14825041.706,296649.769,8.692,9.900,31.700,21.467
80,1216734.702,24646.479,8.641,9.600,31.267,21.567
81,4988375.692,100037.401,8.417,10.267,30.600,21.800
82,5991.103,173.183,8.387,10.333,30.700,22.233
83,15572085.239,311763.276,8.503,10.467,31.233,22.200
84,4654744.164,93809.246,8.403,10.133,31.833,22.333
85,4342629259688434.000,86852585193867.828,8.383,10.033,31.300,23.433
86,319489658.374,6389959.003,8.314,9.933,31.467,22.633
87,269296430.901,5399988.168,8.226,9.233,30.833,23.300
88,247942861874.529,4958857442.876,8.107,10.500,30.600,22.567
89,4935419.788,105669.951,8.170,9.933,31.067,22.600
90,353419379.891,7068486.321,8.228,10.833,30.900,23.600
91,5201112.295,104335.636,8.263,9.867,32.267,22.667
92,2804738286705.662,56094775066.139,8.233,8.933,32.667,23.033
93,4706368107.556,94127542.495,8.246,10.600,31.800,23.333
94,1233020875.504,24731519.461,8.122,10.633,31.133,23.567
95,49878544.007,999034.322,8.150,8.700,32.633,23.133
96,131596854.749,2632900.645,8.216,10.400,32.333,24.033
97,233108971.019,4796886.594,8.188,9.233,31.733,24.367
98,31546793509838.926,630936111040.296,7.823,9.567,31.633,23.267
99,19968560363211.812,399371301649.555,8.019,9.700,32.433,22.933
100,171249583.105,3429732.712,7.975,9.967,31.533,22.800
