max,mean,min,cross_improvec,cross_worsenc,unique
53,86319.562,1769.814,11.946,10.000,34.067,25.267
54,13033.293,285.172,11.832,10.333,32.967,26.400
55,207063.830,4158.730,11.488,9.900,32.800,26.067
56,50976.013,1043.130,11.407,9.467,34.100,25.133
57,3595.492,91.552,11.369,10.333,33.467,25.600
58,2361.153,65.564,11.298,10.433,32.900,25.000
59,528488.431,10588.059,11.063,10.233,32.700,25.700
60,7038309588.185,140766209.142,10.968,10.033,33.067,25.633
61,2618.776,74.302,10.777,10.833,32.267,25.600
62,9065.926,199.520,10.913,10.800,31.700,25.900
63,152.957,19.784,11.056,10.367,32.400,27.300
64,426095.301,8544.067,11.102,9.633,33.633,26.867
65,533.781,27.496,10.978,9.433,33.233,27.133
66,1008645.402,20238.458,11.025,9.400,33.400,26.967
67,6660.625,157.904,10.954,8.600,35.167,26.833
68,79219.913,1602.831,10.966,9.700,33.733,26.867
69,25167.242,522.335,10.926,8.233,34.767,27.667
70,914487.466,18322.004,10.902,9.033,34.167,28.067
71,25455.437,536.808,10.965,9.200,33.833,27.400
72,164023049.405,3280478.617,10.927,9.767,33.300,27.067
73,13000456882.224,260009156.121,10.829,10.267,33.100,27.033
74,15855.493,335.479,10.572,9.567,33.867,26.600
75,53777173.826,1075569.362,10.510,9.600,33.600,26.400
76,2060015.361,41217.549,10.441,9.633,33.600,24.967
77,191407.194,3848.706,10.390,9.867,33.667,24.733
78,14977.904,350.346,10.235,10.667,31.833,26.133
79,236339.951,4744.296,10.299,9.700,33.867,25.400
80,4006.828,99.355,10.448,10.033,33.367,25.767
81,30471.023,626.161,10.507,9.333,34.000,25.967
82,3715.294,91.256,10.151,9.433,34.167,25.633
83,4386.170,117.769,10.171,9.900,33.167,25.833
84,76950.441,1557.965,10.076,9.767,33.433,25.800
85,76409.537,1572.184,10.143,9.133,34.467,25.733
86,687.622,31.216,10.070,9.367,32.800,26.733
87,16714138.613,334304.634,10.064,8.767,34.667,26.733
88,2669416.703,53407.125,10.040,9.467,34.200,25.067
89,1878926.700,37595.729,10.044,9.300,33.533,26.200
90,1789.898,59.112,10.095,10.000,32.333,27.133
91,3804.772,92.633,10.073,8.967,34.000,26.233
92,23298.865,487.964,9.956,9.667,33.200,25.733
93,742706.369,14877.565,9.949,9.500,33.433,25.767
94,9752.914,213.125,10.030,10.367,32.400,25.933
95,18686.634,398.243,9.947,9.033,34.133,24.967
96,133277.543,2688.657,9.923,9.967,32.467,25.633
97,18402050.121,368196.768,9.916,9.400,33.000,24.867
98,5288.792,130.841,9.919,10.333,31.367,24.667
99,37168.835,819.198,9.908,10.167,31.767,25.267
100,21172.550,444.245,9.780,9.700,33.933,25.433
101,2453719.243,49093.860,9.775,9.833,32.733,25.900
102,28858.715,593.602,9.889,9.000,32.933,26.633
103,168132023.286,3362814.708,9.815,9.867,33.000,25.833
104,166454.487,3386.450,9.868,9.033,33.033,25.500
105,240386.346,5043.977,9.832,9.433,32.967,25.600
106,6767138.638,135379.233,9.821,10.667,31.967,25.767
107,140162.619,2950.578,9.874,9.467,33.133,26.333
108,319087187633.731,6381743784.494,9.864,9.400,33.400,26.133
109,42170511.416,843568.800,9.858,8.867,33.667,25.967
110,86658368.149,1733196.771,9.788,8.667,33.433,27.133
111,1604.563,54.309,9.692,8.967,33.867,26.900
112,634316.148,12737.084,9.510,8.933,33.667,27.433
113,3038.306,79.795,9.576,8.600,34.833,26.933
114,163268.099,3282.880,9.657,8.367,34.033,27.200
115,15097.353,337.171,9.723,8.667,34.333,27.433
116,3559.666,249.013,9.708,8.533,34.833,26.800
117,73915.213,1555.525,9.642,8.933,32.367,27.500
118,61584.164,1456.603,9.519,9.133,33.167,26.867
119,32766.672,689.048,9.520,8.933,33.300,26.967
120,30318.268,652.132,9.490,9.300,33.067,25.900
121,111584.057,2493.756,9.425,9.467,32.633,26.033
122,3350782.864,67277.812,9.397,9.500,33.767,26.533
123,1646678092.966,32933634.392,9.230,8.800,33.267,26.467
124,9018103.895,180403.978,9.311,8.700,33.733,27.033
125,117108.306,2451.676,9.344,8.600,33.467,28.400
126,2104861.403,42521.849,9.245,8.100,34.333,26.933
127,8774.838,242.948,9.213,7.567,35.033,25.167
128,319113.500,6599.993,9.244,9.467,33.400,25.233
129,175073.764,3577.828,9.193,9.700,32.067,26.667
130,14488.328,490.422,9.109,9.333,33.333,27.467
131,7336.616,238.939,8.981,9.700,32.233,27.333
132,1752232.856,35251.590,8.982,9.600,32.933,27.867
133,3608.716,117.176,8.918,8.967,33.100,27.433
134,821258.739,16486.909,8.937,8.433,33.500,28.267
135,7921.605,208.023,8.750,9.067,34.000,27.167
136,955154.474,19212.940,8.822,9.733,32.533,27.500
137,32654097.818,653151.263,8.820,8.767,33.767,27.733
138,5695395.737,114141.974,8.677,8.433,33.533,26.800
139,23081.926,590.847,8.559,9.067,33.067,26.633
140,13398.134,402.014,8.568,8.833,33.533,26.967
141,17065.112,522.613,8.426,8.300,33.100,26.233
142,100219.329,2392.127,8.275,9.733,32.333,26.067
143,773564.046,16152.430,8.235,9.333,32.000,26.167
144,28927557.376,578672.991,8.242,9.100,33.133,25.600
145,11523.197,375.635,8.277,8.967,32.933,25.967
146,7216.370,252.497,8.284,9.200,33.167,25.800
147,4014235.246,80345.236,8.282,9.733,32.567,27.133
148,694732.597,14096.742,8.227,8.733,33.333,26.167
149,26901.610,758.056,8.162,8.767,32.967,26.833
150,240903.041,5256.700,8.230,7.900,33.733,26.333
151,14491.172,439.520,8.179,9.500,32.500,26.867
152,4047380.788,81317.616,8.178,8.300,33.800,26.133
153,41105.712,1682.173,8.086,9.400,32.967,25.233
154,40726.555,1242.854,8.106,9.267,34.033,24.667
155,10500.557,320.547,8.083,8.600,32.333,24.967
156,236655196202.902,4733104947.557,8.097,9.233,33.067,25.000
157,56427.239,1482.758,8.132,8.300,33.133,25.000
158,2182049.179,43716.593,8.126,8.867,32.933,24.833
159,8778.800,320.499,8.171,8.567,33.467,25.533
160,32259.781,817.891,7.922,9.300,31.767,26.033
161,61769.289,1592.287,7.943,8.967,33.433,25.467
162,62938719.344,1259338.213,7.962,9.000,32.267,25.100
163,3174340.363,63660.988,7.935,9.633,31.800,25.633
164,28084.783,740.909,7.856,8.167,33.933,25.633
165,1155291.293,23134.011,7.884,8.100,33.633,25.300
166,31019.190,668.250,7.967,8.833,32.233,26.033
167,13910.494,380.753,7.865,8.867,33.233,26.700
168,35450.003,725.606,7.859,8.733,32.700,26.667
169,344564.205,6941.142,7.859,9.167,32.467,25.167
170,4969.838,161.578,7.849,8.467,32.867,24.667
171,10130.907,351.961,7.774,9.300,32.467,24.733
172,62974.132,1571.963,7.762,9.600,32.733,23.933
173,4417238.646,88457.633,7.714,9.567,31.900,25.633
174,130988642209.029,2619772891.986,7.684,9.467,31.767,25.167
175,13339.646,418.088,7.677,9.233,32.400,24.900
176,1962915143.575,39258345.046,7.627,10.467,31.833,24.667
177,28846.644,916.774,7.626,10.367,31.167,25.933
178,9606.368,341.683,7.659,9.267,32.100,25.567
179,5350.115,250.297,7.670,8.000,33.533,25.333
180,4620549.292,92584.981,7.693,9.633,31.500,25.733
181,63999.935,1508.498,7.663,9.233,32.100,24.233
182,7370.310,212.680,7.637,9.300,32.867,24.800
183,4536.534,137.940,7.624,9.367,31.167,25.567
184,36530.350,802.120,7.644,8.700,33.167,23.967
185,5836.874,189.836,7.651,8.867,32.667,24.900
186,276609.398,5711.518,7.658,9.000,32.733,25.133
187,21563.650,610.213,7.662,9.400,31.867,24.933
188,86267.724,1838.758,7.644,9.367,32.100,25.033
189,10785.296,297.745,7.663,9.033,32.800,25.033
190,5054247.204,101258.204,7.661,8.800,32.667,25.700
191,1628693.260,32705.609,7.649,8.233,33.300,25.700
192,59426.968,1344.276,7.658,9.167,32.367,25.767
193,4816633.636,96460.000,7.685,8.400,33.433,26.667
194,293557.037,6167.555,7.651,7.933,33.167,25.400
195,4592.472,264.958,7.640,8.467,33.467,25.833
196,544053.055,11023.886,7.619,8.267,32.467,25.733
197,311470.069,6390.456,7.625,8.767,33.800,24.867
198,7828334.960,156696.991,7.622,8.700,32.167,26.733
199,104396.735,2401.939,7.591,8.700,32.567,25.767
200,22824.915,539.336,7.587,8.767,33.167,25.533
201,90028153.859,1800646.183,7.540,8.633,32.867,25.733
202,12227.176,443.831,7.597,9.000,31.867,25.433
203,25546.754,693.640,7.580,9.533,32.200,25.667
204,152406.384,3336.916,7.567,9.300,32.933,25.467
205,9492.782,543.683,7.503,9.433,32.867,25.467
206,42871.293,1007.347,7.497,9.033,33.000,27.133
207,285701804.184,5714270.644,7.491,9.000,33.700,26.033
208,84219752.389,1684737.980,7.520,8.700,32.100,26.433
209,34766.701,832.774,7.403,9.233,32.200,26.233
210,1075944.004,21799.274,7.393,9.433,31.767,27.333
211,27831.540,646.455,7.377,9.233,32.500,27.067
212,5534.261,351.366,7.372,9.167,32.400,27.067
213,68195.799,1543.703,7.339,8.433,32.967,26.000
214,12406.204,416.075,7.317,9.000,32.900,26.267
215,2378008.220,47757.110,7.333,9.633,32.167,26.667
216,80458.651,2152.680,7.278,8.267,33.533,27.733
217,35560.390,934.981,7.307,7.967,34.233,27.067
218,13404.889,468.787,7.283,9.033,32.733,26.700
219,30220.534,881.421,7.285,8.267,33.467,26.800
220,14193.710,526.722,7.277,8.400,33.767,26.700
221,151629.857,3540.715,7.278,9.500,32.133,27.133
222,14308065.674,286400.628,7.225,9.500,32.800,27.433
223,9728.535,392.163,7.175,9.400,32.700,27.100
224,1525409.467,30976.523,7.215,8.500,33.533,27.267
225,42254.635,1001.493,7.173,8.333,34.000,25.833
226,11419.324,312.547,7.148,9.567,32.233,26.500
227,10856.108,343.480,7.140,9.367,31.967,26.867
228,8675.356,433.278,7.095,9.200,32.867,26.367
229,17149412404.301,342988622.765,7.136,8.967,33.000,25.833
230,30113.437,901.519,7.153,8.867,32.800,26.233
231,16876.056,425.002,7.138,9.000,32.400,26.667
232,10778.068,562.968,7.131,9.333,33.033,26.600
233,47974.188,1429.629,7.123,9.867,31.733,26.533
234,1095521.944,22140.847,7.101,9.433,32.367,26.833
235,9266.839,259.677,7.120,9.467,31.833,27.267
236,304833.882,6551.379,7.068,8.600,34.200,26.200
237,23977.172,572.674,7.085,8.833,32.767,26.800
238,14003.025,759.949,7.086,10.233,32.600,25.633
239,8018608.534,160599.564,7.034,9.733,31.700,26.400
240,224174.473,5018.159,7.041,9.000,32.567,26.667
241,10168.695,487.062,7.058,8.933,33.133,26.067
242,428534.790,8794.391,7.054,8.867,32.867,26.167
243,16833.566,1028.695,7.081,8.400,33.200,25.333
244,9835.833,408.415,7.046,8.967,32.367,26.100
245,23038.225,678.560,7.071,9.767,32.467,26.133
246,4239899.668,85152.674,7.071,8.533,32.967,26.367
247,9721.228,315.428,7.084,8.767,33.300,25.500
248,44299.469,1279.843,7.081,8.933,32.833,26.333
249,282604.980,5830.503,7.034,9.533,31.867,25.900
250,7065.401,330.231,7.035,9.433,32.100,25.967
251,61150.158,1624.808,7.034,8.800,32.433,25.500
252,132418.053,3405.386,7.035,9.200,32.033,24.933
253,7872626237.448,157452985.483,7.040,9.000,32.467,25.533
254,23995.290,718.870,7.034,8.767,32.867,25.100
255,19637.809,751.172,7.042,8.800,31.667,26.767
256,40918.131,910.977,7.042,9.500,33.067,24.567
257,190826.544,3988.839,7.047,9.333,32.333,25.400
258,785549.054,15882.215,7.042,9.233,33.367,24.800
259,180140.462,3943.357,7.047,9.067,32.067,24.633
260,12127.489,328.308,7.053,10.267,31.400,25.533
261,24898.518,1198.075,7.027,9.600,32.133,24.733
262,10712.970,509.980,7.013,10.400,31.433,24.133
263,1423975.356,28734.134,7.037,9.933,31.167,24.633
264,13745.024,583.407,7.040,10.567,31.533,23.700
265,15058132.994,301640.865,6.904,10.600,31.333,25.233
266,87122.056,1981.597,6.898,11.033,31.000,25.600
267,16553.050,498.661,6.987,9.867,32.233,25.400
268,9153.276,622.016,7.095,9.100,31.733,26.067
269,31088305.749,622433.583,7.041,9.667,32.133,26.433
270,9135.302,296.644,7.027,9.033,32.500,26.333
271,227810.817,5198.807,7.086,8.767,32.733,25.100
272,45030.891,994.754,6.959,9.300,32.567,25.667
273,13200.266,569.211,6.926,8.800,32.300,24.900
274,85142.653,1892.906,6.945,9.600,32.300,25.167
275,13184.100,523.195,6.937,9.033,32.267,24.533
276,37265694.880,745724.051,7.016,9.500,31.833,25.100
277,84816.356,2307.020,7.012,8.867,32.667,24.867
278,10382.730,729.028,7.022,9.033,32.367,24.733
279,33753.886,926.405,7.000,9.433,31.967,24.033
280,433972.958,9231.317,7.012,10.467,31.433,24.700
281,778838.782,15778.802,6.998,9.467,32.400,24.533
282,10704.301,343.035,6.997,10.367,30.800,25.233
283,146386.759,3468.854,7.003,9.433,31.600,24.700
284,742513.188,15114.538,6.864,9.567,31.300,24.067
285,15620.389,816.790,6.775,9.567,31.333,24.933
286,13209.084,628.367,6.771,10.200,31.300,26.633
287,137062.759,2991.252,6.808,9.700,31.733,25.767
288,91690.107,2638.049,6.819,8.967,33.200,23.967
289,10070.956,425.942,6.790,10.000,31.333,24.200
290,59954.444,1467.117,6.778,10.200,31.633,23.800
291,35906.571,1128.542,6.709,9.333,31.867,24.300
292,64249.370,1788.876,6.664,9.567,31.967,25.367
293,76176.888,1659.527,6.676,9.867,31.667,24.167
294,33358.992,1216.221,6.703,9.367,31.800,24.367
295,12737.832,301.067,6.700,9.067,32.800,25.300
296,823018.008,16924.700,6.656,9.633,31.667,25.700
297,12699.589,517.156,6.590,8.733,33.033,25.167
298,32339078.228,647204.046,6.670,8.733,32.700,25.900
299,60622.819,1852.570,6.649,9.167,32.333,26.400
300,54111.044,1732.816,6.600,8.700,32.600,25.300
301,258636.668,6374.004,6.669,9.067,31.433,25.100
302,63135499.231,1263035.823,6.674,9.500,32.367,26.733
303,2498660487.496,49973544.598,6.658,9.433,32.100,25.267
304,373845.970,7676.526,6.658,9.100,32.933,24.700
305,21277.034,1086.842,6.653,9.300,32.433,24.533
306,13069660.215,261835.444,6.645,8.867,33.367,24.933
307,19782.378,668.216,6.626,9.967,31.667,25.000
308,67133.955,1829.514,6.651,9.600,32.100,24.700
309,13821.481,773.232,6.621,9.833,32.433,24.267
310,81367.107,2026.346,6.649,10.167,31.500,25.200
311,19595.738,856.798,6.704,9.567,33.467,24.867
312,331460.009,6696.640,6.751,10.233,32.133,25.700
313,17443.114,1011.771,6.743,9.667,32.067,25.633
314,50655.468,1877.837,6.747,9.200,32.733,23.933
315,1442437.222,29419.748,6.700,9.767,31.800,24.067
316,51076.290,1559.758,6.700,9.833,32.733,24.933
317,17558.486,963.580,6.630,8.867,33.100,24.233
318,17602.805,954.301,6.662,9.900,32.700,24.400
319,2300471.062,46206.835,6.630,9.233,31.700,24.967
320,68558.671,1700.610,6.596,9.300,31.933,24.767
321,15120.554,619.949,6.585,9.400,31.933,25.467
322,20859.038,1056.306,6.579,9.400,32.533,26.533
323,108030.379,2800.843,6.595,8.933,33.700,24.667
324,14668.015,699.102,6.595,9.767,32.600,25.467
325,40357409.677,807549.910,6.623,9.200,32.533,25.267
326,20964.193,745.583,6.619,8.933,32.600,25.767
327,1623975703.780,32480050.981,6.589,9.500,32.700,25.467
328,27559.870,1179.684,6.623,8.767,33.533,25.867
329,170640854991.166,3412817728.588,6.608,9.833,32.467,25.867
330,39114220.457,782761.142,6.614,9.233,31.900,26.100
331,35528.066,1675.646,6.568,8.333,33.233,25.967
332,12436306.134,249724.982,6.577,9.067,32.300,26.000
333,36619.735,940.609,6.577,9.333,32.900,25.400
334,47479.035,1833.157,6.588,8.700,33.567,25.167
335,3989922.164,80269.364,6.589,9.100,33.233,25.167
336,12111.842,527.129,6.606,9.333,32.933,24.400
337,14155.559,575.816,6.594,9.800,31.867,26.167
338,60136.868,1264.268,6.563,9.300,32.400,25.567
339,494355.539,10726.398,6.557,10.033,31.967,24.833
340,16760.178,833.199,6.559,8.967,33.267,25.133
341,10043.556,378.492,6.586,8.767,33.233,25.700
342,17396.227,844.113,6.568,8.933,33.367,25.467
343,81866651.388,1637477.200,6.551,8.833,33.000,25.333
344,113775.162,2568.190,6.556,8.867,32.733,26.200
345,18517.715,502.189,6.547,9.333,32.800,26.067
346,32866.657,987.155,6.554,9.067,32.967,26.667
347,18829.086,770.437,6.548,9.033,32.633,25.500
348,17740.622,851.637,6.552,9.333,32.633,24.900
349,3767999.341,75662.824,6.549,9.167,33.000,24.767
350,371425.003,7773.062,6.531,9.000,33.333,24.767
351,151053511.610,3021362.286,6.566,9.133,33.367,23.867
352,14229202.882,285056.785,6.545,10.133,31.333,26.267
353,13243.440,562.092,6.560,9.233,33.733,24.900
354,15047559.397,301369.728,6.557,9.433,32.267,25.267
355,9960.396,486.460,6.572,9.533,32.700,25.033
356,120262.236,3034.220,6.584,8.300,33.533,24.733
357,73011.713,2024.391,6.601,8.933,32.967,25.033
358,13909.417,543.812,6.578,8.700,32.500,24.567
359,8998.271,339.731,6.612,9.567,31.900,25.433
360,8594.150,430.066,6.604,9.300,32.367,24.100
361,27647.838,817.788,6.611,9.467,31.800,25.367
362,1359475.975,27311.761,6.595,9.067,33.233,23.700
363,12055.799,366.854,6.583,10.100,32.100,24.300
364,474005874.148,9480303.210,6.592,9.533,32.267,24.367
365,105088.922,2493.708,6.607,9.767,31.800,25.400
366,84329.274,2467.815,6.603,10.567,30.933,26.167
367,45747.066,1160.284,6.600,7.933,33.967,26.033
368,13259.219,851.756,6.571,8.400,33.533,25.567
369,480159.621,10135.924,6.571,8.500,33.367,25.300
370,14685.114,572.646,6.616,8.000,33.833,26.733
371,35613.496,841.633,6.658,8.433,33.100,26.633
372,25760.335,688.200,6.575,8.267,33.367,26.533
373,263374.564,5609.113,6.581,8.233,33.867,26.700
374,24435.073,728.273,6.555,9.767,32.033,26.700
375,9771.374,738.110,6.575,8.800,32.633,27.533
376,13749.693,518.648,6.575,9.333,33.667,26.233
377,15136.926,608.253,6.575,10.033,31.933,25.767
378,9374.049,251.567,6.545,9.800,31.433,25.800
379,7252024178.576,145041316.243,6.526,9.467,32.400,24.700
380,1589899.867,32099.377,6.514,10.133,31.533,25.033
381,8351.298,302.297,6.589,9.367,31.833,25.333
382,59336.153,1341.872,6.512,8.800,32.933,25.400
383,5954767.572,119358.697,6.541,8.633,34.167,24.733
384,543149.069,11222.010,6.529,9.900,32.500,25.267
385,20214.026,533.282,6.546,9.433,32.433,25.300
386,110779.096,2519.058,6.560,9.967,32.733,24.700
387,20536.495,448.976,6.553,8.833,32.900,24.867
388,230916937231.240,4618338885.373,6.485,9.667,32.700,25.567
389,40553808361.349,811079908.977,6.540,9.233,32.233,24.367
390,10926699.660,218771.162,6.528,10.667,31.367,24.633
391,157110.663,3206.381,6.509,9.767,32.400,25.667
392,10343.668,476.173,6.504,9.533,32.167,25.233
393,78712.723,1667.128,6.450,9.733,32.900,24.467
394,10056.148,644.698,6.515,9.167,33.000,25.433
395,9499.474,379.493,6.535,9.300,32.600,26.267
396,13690.634,627.132,6.541,9.000,32.967,25.333
397,4151763.971,83539.856,6.526,9.300,32.967,25.200
398,14760.099,697.887,6.501,9.633,31.867,26.267
399,12444.517,963.585,6.494,8.900,32.500,26.033
400,379512.604,8328.271,6.455,8.300,33.233,25.333
401,3195511.007,64403.494,6.449,8.933,33.600,24.800
402,78833929.555,1576880.338,6.505,9.433,32.400,25.400
403,10726328.107,214615.688,6.457,8.700,33.200,25.967
404,7775.352,278.319,6.457,9.067,32.567,26.600
405,187762987.680,3755695.336,6.462,8.400,33.467,25.533
406,103234.210,2734.292,6.468,8.467,33.233,25.667
407,1333356.631,26863.099,6.476,9.300,31.700,26.967
408,20330.027,732.768,6.450,9.433,31.933,27.300
409,11724566.169,234860.886,6.451,9.200,32.633,25.767
410,21738.472,712.698,6.444,8.867,32.433,25.133
411,566442.626,12839.438,6.446,8.800,32.900,25.167
412,71474.266,1658.888,6.478,8.900,32.200,25.367
413,53344811.856,1067047.253,6.458,9.300,31.900,25.333
414,492571.694,10066.413,6.460,8.833,33.167,24.967
415,96315.922,2494.297,6.462,9.233,32.700,24.900
416,460659.849,9652.576,6.466,9.300,32.333,24.633
417,9232.671,378.907,6.461,9.200,31.667,25.167
418,14484.317,549.857,6.485,7.900,33.633,24.533
419,14372.211,310.722,6.485,9.600,32.233,24.067
420,26276.690,795.400,6.481,8.967,32.400,24.400
421,12738.392,881.881,6.488,9.433,32.400,25.467
422,6766.618,393.028,6.476,8.767,33.367,24.700
423,133049750.796,2661032.833,6.489,8.867,32.633,25.900
424,14208.643,681.438,6.486,9.100,33.500,24.533
425,14003.763,405.773,6.440,8.967,33.133,26.300
426,7557.860,387.906,6.446,9.100,32.433,27.533
427,8185.179,264.581,6.443,7.900,33.433,26.767
428,2002684.446,40233.084,6.439,8.700,32.900,26.533
429,538755.513,11037.689,6.475,8.333,32.733,26.433
430,47241.121,1032.439,6.451,8.367,33.167,25.500
431,2839653.304,70126.061,6.447,8.333,32.267,25.333
432,19501576.684,390170.056,6.417,9.233,32.200,25.367
433,14764.643,477.792,6.429,8.700,32.733,25.833
434,10150.326,322.108,6.414,10.200,30.700,25.667
435,85916.705,1848.435,6.426,9.300,32.667,24.033
436,8096039.119,162070.242,6.408,7.767,33.333,24.567
437,52359.270,1383.537,6.382,8.933,33.633,24.400
438,5022.832,214.257,6.415,9.067,32.333,26.100
439,206618.799,4232.021,6.417,8.733,32.367,26.700
440,5646.151,273.387,6.409,9.167,32.733,25.467
441,4492.335,180.628,6.444,9.300,32.267,25.933
442,39618.554,1034.885,6.407,8.633,31.800,25.767
443,47356.453,1165.556,6.414,7.867,33.600,25.800
444,11578.066,461.252,6.390,8.733,32.567,25.167
445,10435.270,425.602,6.321,9.167,32.467,23.967
446,35487.838,934.603,6.301,10.333,31.600,24.767
447,17658.852,597.771,6.366,9.933,31.667,24.367
448,14414.947,668.086,6.354,8.767,33.133,24.000
449,12089.650,274.467,6.279,9.933,31.567,23.533
450,21636.579,652.600,6.219,9.767,32.633,22.667
451,592024558.692,11841282.973,6.190,10.267,31.067,23.867
452,79718.420,2071.289,6.108,10.667,30.300,24.500
453,137966.476,3095.611,6.242,9.200,31.833,23.567
454,1349973.200,27364.081,6.232,8.733,32.533,23.133
455,58641120.214,1173054.530,6.202,9.200,32.500,23.433
456,1487158.503,35640.958,6.207,9.067,32.367,22.167
457,13460.316,462.574,6.320,9.000,31.700,22.800
458,28885.607,729.140,6.290,9.900,31.733,21.833
459,14255.126,719.564,6.306,8.933,32.533,22.500
460,899842.474,18110.097,6.293,9.067,31.567,22.967
461,68155.911,2218.779,6.219,9.833,31.300,23.033
462,49767.103,1416.245,6.315,9.800,31.233,24.067
463,38951.091,1630.015,6.274,9.667,31.733,24.067
464,50100.587,1490.914,6.282,10.167,31.233,23.533
465,86050.199,2266.089,6.254,10.400,31.167,23.300
466,67591.883,1665.397,6.241,9.600,32.167,23.833
467,17185.359,561.524,6.238,10.333,30.600,23.133
468,17506.427,610.230,6.152,9.667,31.500,23.567
469,21697.345,812.051,6.179,9.567,31.733,22.867
470,10644.420,641.253,6.195,10.500,30.833,22.100
471,118476.320,3130.007,6.274,10.067,32.433,21.833
472,21258.300,1036.060,6.255,9.867,32.167,23.267
473,221550.181,4569.679,6.288,10.700,31.133,23.267
474,85376.868,2116.777,6.322,9.300,31.300,24.000
475,10887.332,717.940,6.277,9.100,32.800,24.433
476,23258.007,886.956,6.206,9.967,31.967,24.900
477,15919.226,904.519,6.275,8.567,32.667,25.233
478,12743.701,1049.450,6.238,9.000,32.500,24.300
479,259464.652,5536.102,6.320,8.967,32.267,24.800
480,19869.138,1219.876,6.288,8.500,33.400,23.767
481,17546.515,729.141,6.262,8.800,32.933,24.200
482,50261.882,1599.708,6.279,8.267,33.000,25.400
483,48415.320,1729.791,6.141,8.833,33.433,24.600
484,38327.367,985.666,6.137,9.433,32.967,25.033
485,19572.724,645.967,6.136,9.500,31.733,24.567
486,38803.389,1148.949,6.137,8.300,32.467,24.233
487,13337.055,795.028,6.064,9.167,31.400,24.100
488,14745.693,601.834,6.143,8.233,33.133,24.867
489,16186.561,870.665,6.120,9.367,31.833,23.933
490,448438.902,9348.050,6.092,9.300,32.267,24.367
491,825694.312,17161.007,6.037,9.900,31.900,23.767
492,210422835.638,4209206.868,6.070,9.300,32.000,24.900
493,192444.928,4358.661,6.070,9.067,32.133,24.567
494,39416.057,1075.445,6.015,8.267,32.100,25.200
495,128345.603,3016.846,6.050,9.400,32.167,24.333
496,1198674256.608,24709281.483,6.092,9.600,32.067,24.200
497,47636.312,1280.693,6.093,9.333,32.367,25.200
498,197160833.381,3944111.192,6.071,8.533,33.733,24.400
499,360224822.571,7204993.003,6.042,8.500,32.467,23.000
