max,mean,min,cross_improvec,cross_worsenc,unique
38,541084.778,5426.924,7.239,25.767,58.867,33.900
39,25028063.063,250296.150,6.969,25.700,59.267,33.800
40,3282965.223,32878.881,6.963,24.800,59.433,35.700
41,54445.831,941.592,6.912,24.833,60.033,37.033
42,66624170.408,666257.525,6.983,24.833,60.900,35.033
43,12071.203,196.513,6.981,24.567,59.900,35.833
44,1334633.998,13372.208,6.782,25.733,58.533,35.967
45,11249.720,142.246,6.760,24.833,59.967,35.267
46,6538.324,81.020,6.614,23.133,60.400,35.967
47,1060950.959,10624.489,6.612,24.267,59.433,36.967
48,412135.857,4141.945,6.684,24.200,59.700,38.167
49,2015856246.450,20158579.107,6.622,23.100,61.467,36.267
50,14785632.407,147878.552,6.622,23.433,59.767,38.033
51,3889776.888,38933.039,6.613,23.133,60.233,38.200
52,1929859.026,19342.411,6.585,23.167,61.133,36.167
53,4169586.350,41713.604,6.533,22.533,61.933,36.700
54,212552.788,2140.859,6.440,23.067,60.667,38.067
55,421140.545,4243.363,6.482,21.900,61.267,38.733
56,86748.463,956.640,6.498,22.867,61.067,38.567
57,1189.164,26.549,6.487,22.967,60.467,39.200
58,383717.970,3899.498,6.372,24.133,60.000,38.933
59,8311.135,120.310,6.466,22.633,60.133,40.467
60,2870950.904,28744.603,6.448,22.600,61.567,40.633
61,9589.411,174.085,6.484,21.700,62.067,39.533
62,1625048.850,16268.974,6.313,21.767,61.233,38.767
63,435736.336,4401.176,6.179,23.800,60.333,39.767
64,16521.788,180.796,6.079,23.333,60.200,39.033
65,3028068.885,30316.010,6.062,23.800,59.133,39.800
66,10136.977,119.852,6.023,23.100,59.733,40.700
67,367132.143,3687.425,6.039,22.367,60.900,39.633
68,273344.514,2753.642,6.035,23.500,60.200,39.867
69,59442.601,617.372,6.030,24.667,59.267,39.700
70,1179912.791,11816.730,5.998,24.133,60.367,40.333
71,552736.241,5549.486,5.986,23.467,61.033,40.667
72,1312991.242,13157.026,5.988,22.800,61.400,40.767
73,117747569615895.906,1177475696180.245,5.930,24.067,60.233,40.633
74,2015.707,37.835,5.949,22.067,60.300,40.933
75,3622998895.235,36230009.864,5.943,22.433,60.400,43.333
76,4945.583,65.774,5.927,22.133,61.867,44.200
77,7585.409,93.159,5.929,21.133,62.033,42.967
78,231585.984,2347.584,5.887,21.367,62.167,41.600
79,13231.018,207.137,5.877,22.367,61.633,40.333
80,25217.547,347.959,5.844,22.600,60.467,42.433
81,284379.470,2871.533,5.821,22.400,60.267,41.067
82,15912.539,173.151,5.771,22.267,61.433,39.267
83,20124138.312,201274.871,5.763,21.967,61.300,41.500
84,276813.990,2782.920,5.770,20.633,60.100,42.067
85,2376931.138,23794.498,5.767,21.067,61.633,40.967
86,47605.444,490.076,5.769,21.567,60.600,39.933
87,11718.384,147.709,5.759,21.333,61.100,41.400
88,27910322.663,279119.556,5.786,21.067,60.767,42.233
89,43123.050,472.362,5.788,20.533,61.467,40.833
90,37900.079,434.111,5.748,20.433,60.833,41.767
91,940509.678,9504.858,5.763,20.967,61.933,39.800
92,753745.899,7575.169,5.795,21.467,60.467,40.100
93,13159.145,150.800,5.782,22.100,59.600,41.100
94,3302.880,48.547,5.712,23.000,58.733,40.933
95,59982.808,632.968,5.694,21.500,61.567,39.900
96,7033088.912,70353.556,5.710,21.800,61.233,40.300
97,113639966.644,1136525.066,5.707,22.500,60.100,41.500
98,2760.342,43.190,5.673,20.667,61.833,42.700
99,8010966.627,80152.535,5.652,21.467,61.733,41.900
100,16806762.989,168088.984,5.650,20.700,61.367,42.467
